SMILES,Atom_importance,Bond_importance
Cc1ccccc1CN(CC=C)C(=O)[C@@H](c1ccccc1)N,"[-8.1635785e-04  4.8423000e-03  8.8158976e-03  8.2154097e-03
  1.0748064e-02  1.0617796e-02  5.5026263e-03 -3.2370300e-03
  5.8792240e-05 -3.7078171e-03  6.4252927e-03  2.3564508e-03
  3.2399255e-03 -3.2665551e-04 -2.8279307e-03  3.9942553e-03
  9.3619851e-03  1.1168198e-02  1.0294633e-02  8.2192672e-03
  6.4948369e-03 -1.3854759e-04]",
CCCCC[C@]1(C[C@](OC1=O)(C)c1csc(n1)N)C(=O)OCC,"[-2.4815921e-03 -3.3541638e-03 -4.2923386e-03 -4.2739897e-03
 -4.4497852e-03 -8.9957016e-03 -5.3917067e-03 -9.9942237e-03
 -8.4607629e-04  2.7241043e-03 -1.0901735e-03 -4.3867952e-03
  4.1811187e-03  1.6256221e-02 -1.3080963e-03  6.2366240e-03
 -3.2253000e-03  4.1724904e-04  2.5149935e-03 -5.1244063e-04
  5.3401935e-05 -3.7998427e-03 -2.0846624e-03]",
C[C@](C[NH2+]Cc1cccc2c1cccc2)(c1ccsc1)O,"[-0.00141387 -0.00498692 -0.00326412 -0.00149623 -0.00171597  0.00456003
  0.01052399  0.00983401  0.01130835  0.00633664  0.00515468  0.00979292
  0.01009555  0.00975118  0.00692518  0.00586099  0.01166035  0.01069891
  0.00023189  0.00631104  0.00014218]",
CCc1cc2c(nc(nc2s1)c1ccccc1)N[C@H](CC)CO,"[-0.00217358 -0.00344403  0.00614097  0.01067671  0.00604683  0.00488534
 -0.00279904  0.00370688 -0.00244249  0.00408121 -0.00119625  0.00533658
  0.01271732  0.00876821  0.010118    0.01008269  0.00705634  0.00302249
 -0.00369061 -0.00426148 -0.0022493  -0.00274114 -0.00096688]",
CCOCC[N@H+](Cc1ccc(o1)C(=O)OC)Cc1cc(cc(c1)F)F,"[-0.00205522 -0.00320999 -0.00257761 -0.00424884 -0.00485638 -0.00356346
 -0.00401012  0.00470032  0.01316663  0.01582602  0.00738595 -0.00089646
  0.00307094 -0.00081306 -0.00072924 -0.00312308 -0.00531465  0.0071751
  0.01245501  0.0059238   0.01252232  0.00458553  0.00630807 -0.00215973
 -0.00157623]",
C/N=C(\N)/SCCOc1ccccc1,"[-5.0602653e-03 -3.9809402e-03  5.3848238e-03  1.7757398e-03
 -5.8677746e-03 -7.8906510e-03 -7.7204499e-03  4.6887144e-06
  1.1005919e-02  2.4979929e-02  1.7928664e-02  1.9543182e-02
  1.5100822e-02  1.3458708e-02]",
c1csc(n1)C[N@@H+]1CCn2c(cc(n2)CCC(=O)N2CCOCC2)C1,"[ 1.0509772e-02  1.0937868e-02 -7.6409790e-04  4.8777098e-03
 -2.4377417e-03 -4.0309760e-03 -2.2925991e-03 -5.0025228e-03
 -4.6612057e-03  8.3244429e-04  7.6409010e-03  1.4979037e-02
  6.3518118e-03 -2.5138836e-03 -4.3166331e-03 -4.1319844e-03
  3.7854451e-03  3.6113028e-04 -1.5350997e-05 -3.9108912e-03
 -3.0875234e-03 -2.1144177e-03 -2.9593478e-03 -2.8647196e-03
 -3.5055683e-03]",
c1ccc2cc3=[NH+][C@@H]([NH+]=c3cc2c1)c1cc(cc(c1)N)N,"[ 0.00705406  0.00739466  0.00774887  0.00428444  0.00774101  0.0040353
  0.00206823 -0.00217753  0.00237938  0.00484696  0.00804224  0.00435796
  0.00833346  0.00449661  0.00971532  0.0054203   0.00688954  0.00370625
  0.00561091  0.00129579  0.0007214 ]",
CC[C@](C)(CNC(=O)c1cc(on1)c1ccco1)N1CCOCC1,"[-0.00267905 -0.00409904 -0.00786478 -0.0033875  -0.00501084  0.00299622
  0.00245011 -0.00024797  0.00746383  0.01728693  0.00700305 -0.0002388
 -0.00215623  0.00490131  0.01473885  0.01442695  0.01065878 -0.00059311
 -0.00266892 -0.0051691  -0.00460447 -0.0019584  -0.00302032 -0.00222508]",
CCCCCC/N=C\1/N(CCS1)C(=O)c1cccc(n1)C,"[-0.00351595 -0.00342123 -0.00423696 -0.00389806 -0.00548708 -0.00492473
 -0.00167309  0.00321524  0.0005519  -0.00661701 -0.00662733 -0.00447872
  0.00412197 -0.00016387  0.00957646  0.02043291  0.01600531  0.00858256
  0.00621632 -0.00093001 -0.00180978]",
c1ccc2c(c1)/C(=C/c1ccc(c(c1)Cl)O)/C(=O)O2,"[ 0.00912776  0.00940071  0.00923108  0.00497847  0.00743648  0.01066294
  0.00412058  0.00603163  0.00797413  0.01268715  0.01107695  0.00577698
  0.00557414  0.01026997 -0.00063018  0.00232829  0.00369282  0.00113234
  0.00065293]",
CCOC(=O)CC[C@@H](C)NC(=O)NC[C@H](c1ccccc1F)O,"[-0.00305113 -0.00443225 -0.00111563  0.00289884 -0.00077766 -0.00486229
 -0.00431806 -0.00624409 -0.00338871  0.00406428  0.0037803  -0.00045148
  0.00192296 -0.00601398 -0.00371099  0.0075547   0.01346053  0.01117534
  0.01281096  0.01581028  0.00485082 -0.0011849  -0.00102124]",
c1cnccc1CNC(=O)NCCCC1CCCC1,"[ 0.01737094  0.01527392 -0.00171187  0.01576999  0.01645533  0.00428359
 -0.00585449  0.00717173  0.00514025 -0.00035838  0.00423354 -0.00533704
 -0.00406264 -0.00521805 -0.00492347 -0.00478176 -0.00410511 -0.00368432
 -0.00329432]",
CC1(C[C@@]2(CCS1)[C@H](CC(=O)O2)C#N)C,"[-0.00394994 -0.00740582 -0.00548536 -0.00514571 -0.00674121 -0.00521496
 -0.00419036 -0.007018   -0.00654932  0.00675355 -0.00053502 -0.00183103
 -0.00066892 -0.00159302 -0.00237077]",
c1c(cc(cc1OCC(F)(F)F)OCC(F)(F)F)C(=O)[O-],"[ 0.01586648  0.00871241  0.01147721  0.00756061  0.008903    0.00457403
 -0.00103431 -0.00443951 -0.00541923 -0.00186145 -0.00283552 -0.00239602
 -0.00084192 -0.00587617 -0.00605585 -0.0014172  -0.00239894 -0.0027331
  0.00372602 -0.00025673 -0.00034997]",
C/C(=C/CON1C(=O)[C@H]2[C@H]3C=C[C@@H]([C@@H]2C1=O)O3)/Cl,"[-0.0033111   0.00368303  0.01095682 -0.00585828 -0.0033614  -0.00051546
  0.00662866 -0.00034973 -0.00464858 -0.00355302  0.01503165  0.01301945
 -0.00339308 -0.00695433  0.00635902 -0.00013894 -0.00387303 -0.00114154]",
c1c(c(ncn1)Sc1nnc(o1)C[NH+]1CCCC1)Br,"[ 0.01933452  0.00838638  0.00823012 -0.0049985   0.01697733 -0.0028092
 -0.00579091  0.00972466 -0.00407174 -0.00379245  0.00609338  0.00010508
 -0.00570306 -0.00440501 -0.00572386 -0.00608495 -0.0062779  -0.00553356
 -0.00279176]",
C[C@H](Cc1ccc(cc1)O)N(C)Cc1c[nH]nc1C(C)(C)C,"[-0.00287468 -0.00764124 -0.00622951  0.00464226  0.01834936  0.01387987
  0.00879663  0.01820017  0.01351485  0.00211205 -0.00270555 -0.00360887
 -0.00621048  0.00929824  0.013204    0.00498956 -0.00520989  0.00632636
 -0.00784898 -0.00450321 -0.00261468 -0.00246342]",
CCC1=NO[C@H](C1)CNC(=O)c1ccc(nc1)n1cnnc1,"[-0.00222373 -0.00435744  0.00403238 -0.00323925 -0.0002692  -0.00733777
 -0.00669323 -0.00648356  0.00381568  0.0042567   0.00041577  0.00940772
  0.01951182  0.01525087  0.0072613  -0.00397667  0.0109168   0.0033551
  0.0161419  -0.00271021 -0.00201581  0.00984399]",
c1cc(cc(c1)Br)[C@H](Cn1cnc(cc1=O)C1CCC1)O,"[ 0.01461095  0.01602182  0.00775822  0.00730385  0.00645349  0.01168585
 -0.00289787 -0.00535198 -0.00613104  0.00042947  0.01633021 -0.00401365
  0.00762956  0.01729566  0.00561562 -0.00054596 -0.00369344 -0.00575244
 -0.00456709 -0.00402146 -0.00105744]",
C[C@H]1CCC[C@H](C1)NC(=O)N(CCC(=O)N)Cc1ccccc1,"[-0.00181682 -0.00324455 -0.00405216 -0.00397332 -0.00505376 -0.00500793
 -0.00419929  0.00433424  0.00392557 -0.00012614  0.000656   -0.00461111
 -0.00409868  0.00459028  0.00013337  0.00100533 -0.0035653   0.00645528
  0.01352581  0.01444302  0.01336205  0.0087915   0.00806916]",
C[C@@H](c1cccc(c1F)Cl)[NH3+],"[-0.0022622  -0.00620861  0.01331583  0.02590958  0.02745561  0.02331641
  0.01068617  0.01160398 -0.00320931 -0.00216945 -0.00208365]",
CC(C)CCc1nc(cs1)CN1C(=O)C(=O)N(C1=O)CC(C)C,"[-2.6800549e-03 -3.2809607e-03 -2.3747215e-03 -5.0077792e-03
 -4.4187414e-03  6.3108490e-03 -2.2887683e-03  1.1431061e-02
  1.3179028e-02 -3.4234219e-03 -6.0285544e-03 -5.9625169e-04
  3.9322511e-03 -3.2791177e-05  6.0064620e-03 -8.6671836e-04
 -4.3023445e-04  2.2300470e-03 -8.5670332e-04 -5.2567478e-03
 -2.7257735e-03 -2.3001847e-03 -1.9558591e-03]",
c1cc(nnc1)NC[C@@H]1CN(CCO1)Cc1ccon1,"[ 0.01637852  0.01370907  0.00901962 -0.00224944 -0.00303617  0.0094576
  0.003492   -0.005401   -0.00771483 -0.00641761 -0.00245185 -0.00482246
 -0.00420149 -0.00369615 -0.00569847  0.00826278  0.01648413  0.01455123
 -0.00024518 -0.00294187]",
C[C@@H]1C(=O)N([C@]2(S1)c1ccccc1NC2=O)c1cccc(c1)Br,"[-0.0025377  -0.00479725  0.00331256 -0.00045003 -0.00012432 -0.00916375
 -0.00301156  0.00561549  0.0115582   0.00980227  0.01168739  0.01332686
  0.00618295  0.00482033  0.00381948 -0.00038964  0.00601706  0.0108217
  0.00942246  0.01035173  0.00481152  0.00963569 -0.00058587]",
c1ccc(c(c1)OC(=O)C1=NN([C@H](C1)C(=O)N)c1ccc(cc1)F)F,"[ 0.01042813  0.0098203   0.00897315  0.0053455   0.00499275  0.01024098
 -0.00067245  0.00502006  0.00030922  0.00363982 -0.00172643 -0.00090142
 -0.00508012 -0.00458241  0.00341734  0.00054826  0.00075914  0.00441805
  0.01049137  0.0141578   0.00575964  0.00993705  0.00911021 -0.00110047
 -0.00093315]",
CC1(C(=O)N(C(=O)O1)CCCn1ccnc1)C,"[-0.00650886 -0.01020102  0.00682228 -0.00047795  0.00240774  0.0059258
 -0.00100681 -0.00234536 -0.00844231 -0.00680943 -0.00774553  0.00034703
  0.02722516  0.02045204 -0.00368827  0.01096875 -0.00350746]",
c1csc2c1[C@H]1[C@@H](C2=O)N1C(=O)C(F)(F)F,"[ 2.0900015e-02  1.4295402e-02 -2.0349994e-03  1.1422165e-02
  1.0685677e-02 -5.7641631e-03 -4.8048464e-03  5.6300424e-03
  4.9467164e-04  2.0106156e-05  4.7096559e-03 -2.2875330e-04
 -5.2999505e-03 -2.0801870e-03 -2.0620194e-03 -2.2025018e-03]",
Cc1ccc(cc1)Cn1ccn(c(=O)c1=O)Cc1cccc(c1)Cl,"[-0.00118451  0.0044214   0.0091101   0.00732995  0.00336889  0.00649054
  0.00699019 -0.00142884  0.00110633  0.00973279  0.00952282  0.00126939
  0.00498755  0.00031225  0.00507275  0.00047686 -0.00193308  0.00459266
  0.01017868  0.00920276  0.00570019  0.00399546  0.00611991 -0.00092435]",
CCOC(=O)C#CCc1ccccc1,"[-3.3881632e-03 -3.4709400e-03  3.8756238e-04  3.8406239e-03
 -3.1574495e-05 -1.0400972e-03  1.2459168e-03 -3.7403998e-03
  6.2298533e-03  1.4816657e-02  1.8640587e-02  1.3748973e-02
  1.2955955e-02  9.6613206e-03]",
COCCCN[C@H](c1ccccc1)C(=O)N,"[-0.00181679 -0.00243946 -0.00452998 -0.00477157 -0.00433251 -0.00012624
 -0.0063501   0.00776076  0.01556066  0.01581656  0.01511693  0.01207649
  0.00983778  0.00362058  0.00024325  0.0006422 ]",
C[C@H](c1ccccn1)NC(=O)c1c2c([nH]n1)CCCC2,"[-0.00410838 -0.00642997  0.00736514  0.01415804  0.01833381  0.01868277
  0.01506592 -0.00389332  0.00379461  0.00296564 -0.00077059  0.00990985
  0.01084435  0.01118374  0.00541933 -0.00336994 -0.00575772 -0.0045873
 -0.00409121 -0.00425861]",
CCCS(=O)(=O)[C@H](C)/C(=C(/C#N)\C(=O)c1ccsc1)/[O-],"[-1.7778334e-03 -3.1332886e-03 -4.8797741e-03 -5.3032176e-03
 -4.3208049e-05  5.1992305e-04 -5.8323336e-03 -4.0334635e-03
  3.4553539e-03  4.4520670e-03 -1.7100057e-03 -1.2343813e-03
  4.1819662e-03  1.1099441e-05  9.9468380e-03  1.9477976e-02
  1.4307074e-02  3.2450596e-05  1.0065442e-02  4.1195360e-04]",
Cc1ccn2c(c1)ncc2CN1CCO[C@H](C1)C(=O)N,"[-2.5811731e-03  7.3095863e-03  1.6281052e-02  1.4729761e-02
  5.5690843e-04  5.8823279e-03  1.5674345e-02 -3.7273613e-03
  1.8079257e-02  5.2918615e-03 -4.7385418e-03 -3.4064907e-03
 -5.9869830e-03 -5.0140824e-03 -3.8070050e-03 -9.1905454e-03
 -6.6824364e-03  3.6262372e-03  3.0525094e-05  9.3747309e-05]",
c1cc(ccc1[C@H]1CC(=O)N(C2=C1C(=O)OC2)c1ccc(cc1)F)O,"[ 9.0373782e-03  9.7744903e-03  4.0367302e-03  5.8040889e-03
  6.1272569e-03  3.9646057e-03 -2.8056959e-03 -3.1661121e-03
  3.4207695e-03 -1.0628992e-04  5.8195583e-04  1.9577227e-03
  4.1911108e-03  3.8315216e-03  2.8781602e-04  8.6172455e-05
 -2.1993194e-03  4.2968132e-03  1.1010618e-02  9.4068116e-03
  2.8078032e-03  7.0006312e-03  7.7505149e-03 -9.1002212e-04
  1.1242711e-03]",
c1cc(c(cc1Cl)Cl)Cn1c(ccn1)NC(=O)NC[C@@H]1CCCO1,"[ 0.01352469  0.01187733  0.00589816  0.00434059  0.00860709  0.00564338
 -0.00145389 -0.00219688 -0.0041279   0.00180698  0.00564271  0.00919052
  0.011734   -0.00253857  0.00216655  0.00320943 -0.00023589  0.00282982
 -0.00397065 -0.00387666 -0.00397219 -0.00287939 -0.0025786  -0.00185932]",
CC(C)(C)OC(=O)NCCC[C@H](C(F)(F)F)N,"[-0.00389189 -0.00612827 -0.00334603 -0.00251293 -0.00129157  0.00656164
 -0.00061994  0.00657464 -0.00581789 -0.00558929 -0.00620682 -0.00714991
 -0.0058416  -0.00296188 -0.00281311 -0.00261429 -0.00163295]",
c1ccc2c(c1)CCN([C@H]2CO)Cc1ccc(o1)CSC(F)F,"[ 0.01246843  0.01288009  0.00894984  0.00700935  0.0071098   0.00688505
 -0.00527532 -0.00493236 -0.00212205 -0.00392122 -0.00461395  0.00018071
 -0.00505649  0.00548895  0.01499642  0.01665841  0.0054571  -0.00110238
 -0.00497892 -0.00317565 -0.00266698 -0.00143699 -0.00153265]",
CC[C@@H](CN1CCN(CC1)C(=O)C1(CCCC1)S(=O)(=O)C)O,"[-1.9694250e-03 -2.5510231e-03 -3.1342099e-03 -3.1496561e-03
 -1.7781947e-03 -4.1569038e-03 -4.2067892e-03  7.0574373e-04
 -3.8918552e-03 -3.8107063e-03  3.0918892e-03 -3.6808357e-04
 -4.2820103e-03 -3.6917464e-03 -3.5561107e-03 -3.4874554e-03
 -3.1120987e-03 -4.1395565e-03  9.9445839e-05  2.3945923e-04
 -2.2707684e-03 -3.0558699e-04]",
CC(C)[N@H+]1CC[C@@H](CC1)NC(=O)Cn1cnc(cc1=O)C1CCC1,"[-0.00248968 -0.00317769 -0.00264728 -0.00155307 -0.00464065 -0.00445301
 -0.00459278 -0.00440991 -0.00341818  0.00301785  0.00347285 -0.00080272
 -0.00475566  0.00038859  0.01519315 -0.00274108  0.00575281  0.01812365
  0.00635097 -0.00082939 -0.00289075 -0.00495618 -0.00357947 -0.00269393]",
c1ccc(cc1)c1ccc(c(c1O)Cl)O,"[ 0.01043364  0.00830187  0.01237669  0.00670571  0.00832104  0.0095625
  0.00723971  0.01179226  0.01206137  0.00708996  0.00567387  0.0056224
  0.0025602  -0.00032025  0.00186971]",
C[C@H](CNC(=O)c1cccnc1SC(F)F)O,"[-0.00415143 -0.00632963 -0.00771035  0.00453669  0.00305874  0.00031637
  0.01309235  0.01699535  0.01559511  0.01674662 -0.00346328  0.00878179
 -0.00629583 -0.00346993 -0.00212869 -0.00313688 -0.00164528]",
CCc1c(nc2ccc(cc2c1Cl)N)C,"[-0.00157772 -0.00202618  0.00873236  0.00792851 -0.00198645  0.00844797
  0.01796033  0.01805493  0.00701396  0.01748013  0.01096354  0.00815291
 -0.00247626  0.00038659 -0.00196522]",
CC1(CN(CC[NH2+]1)C(=O)c1cc(c(c(c1)F)O)F)C,"[-4.5410898e-03 -7.6056942e-03 -7.2238636e-03 -5.2506913e-04
 -7.3631559e-03 -6.8840203e-03 -3.8033770e-03  3.6188674e-03
 -8.2667284e-06  1.4092274e-02  2.6524154e-02  9.0185152e-03
  9.2004724e-03  6.3635530e-03  1.7659729e-02 -3.2314470e-03
  2.1824511e-03 -2.6082911e-03 -2.0553102e-03]",
CC(C)Oc1cccc(c1)C[N@@H+]1CCC[C@H]1c1ccc[nH]1,"[-2.61102244e-03 -2.12423340e-03 -2.13368144e-03  2.43832328e-05
  8.42439197e-03  1.71546564e-02  1.00796744e-02  1.27123380e-02
  7.01654423e-03  9.55681968e-03 -5.66290272e-03 -4.52837860e-03
 -4.78717964e-03 -4.08063876e-03 -5.17850369e-03 -3.32968170e-03
  5.33875125e-03  1.37624582e-02  1.54695315e-02  1.26974946e-02
  4.35154838e-03]",
CCCCn1cc(c2c1nccc2)C(=O)Nc1ccc(cc1)F,"[-0.00163688 -0.00311378 -0.00310585 -0.00313507  0.00173487  0.01415939
  0.00737103  0.00616507  0.00436575 -0.00169601  0.01003544  0.01084106
  0.01119915  0.00185749  0.00037987  0.00244227  0.00576279  0.01186389
  0.01201046  0.00329838  0.00762292  0.00617266 -0.00072104]",
Cc1cnn(c1)c1ccc(cc1F)NCc1nc(sn1)N(C)C,"[-0.00098607  0.00339719  0.00628652 -0.00089403  0.00100731  0.00899138
  0.00452038  0.00880194  0.01002894  0.00558657  0.00717235  0.00388774
 -0.00138321  0.00272445 -0.0025621   0.00524963 -0.00116642  0.00531609
 -0.00092382 -0.00130117  0.00075519 -0.00196212 -0.00110994]",
CC(C)(C)C(=O)Nc1cccc(c1)C(=O)N1CCOC[C@@H]1C1CC1,"[-2.7943982e-03 -4.8583178e-03 -1.6190243e-03 -1.9982448e-03
  2.9505657e-03 -3.2942096e-04  4.0650726e-03  8.4968023e-03
  1.2129535e-02  1.3236626e-02  1.6278433e-02  5.9985672e-03
  9.2763389e-03  4.0437668e-03  6.5279339e-05  2.4637926e-04
 -3.6500562e-03 -3.5562245e-03 -1.8177594e-03 -3.7980471e-03
 -4.0478380e-03 -2.3484083e-03 -2.9495675e-03 -2.4198517e-03]",
COc1cc(cc(c1O)Br)/C=C/c1[nH]c(=O)c(c(n1)[O-])[N+](=O)[O-],"[-2.3838459e-03 -4.7024686e-04  6.7037912e-03  1.6092693e-02
  7.5479159e-03  7.3572979e-03  3.8877437e-03  5.9679369e-03
  2.0887484e-03 -2.7246389e-03  6.0965675e-03  7.9122856e-03
  9.1851819e-03  4.8083724e-03  6.4728661e-03 -2.7539481e-06
  8.3831679e-03  5.0806198e-03 -2.1989411e-03 -2.0412360e-04
  6.4754573e-04  5.0598016e-04 -2.4368337e-04]",
COC(=O)c1ccc2c(c1)cccc2N,"[-0.00136101  0.00075318  0.00453068  0.00221433  0.00892741  0.01692382
  0.01662658  0.00862268  0.00906985  0.01031332  0.01982076  0.01554411
  0.01330159  0.00775715  0.00082677]",
c1cnc(nc1C(F)(F)F)N1CCOC[C@H](C1)CO,"[ 0.01217159  0.01675815 -0.00267353  0.00701728 -0.00383754  0.00361392
 -0.00722895 -0.00191357 -0.00261407 -0.00259193 -0.00089451 -0.00549603
 -0.0048853  -0.00280456 -0.00632104 -0.00673014 -0.00591426 -0.00431691
 -0.00186827]",
CC[C@H](CSc1ccccc1)[NH2+]C1CCOCC1,"[-0.00315175 -0.0054235  -0.00765305 -0.0062485  -0.0057173   0.00606079
  0.01481615  0.01717114  0.01604101  0.01421075  0.01285445 -0.00450909
 -0.00377707 -0.00737893 -0.00480237 -0.00321933 -0.00421176 -0.00483918]",
COCCOCCCC(=O)Nc1ccccc1C#N,"[-0.00207727 -0.00219591 -0.00401371 -0.00403583 -0.00270856 -0.0043348
 -0.00531742 -0.00508284  0.00407848 -0.00051756  0.0042139   0.0069969
  0.016214    0.01476152  0.01470979  0.01383415  0.00672066 -0.00049438
 -0.00034167]",
c1cc(sc1)c1cc(n[nH]1)C(=O)NC[C@H]1CCCO1,"[ 0.01426432  0.01227254  0.00503946 -0.00124172  0.01435325  0.0102322
  0.02265337  0.01040446 -0.00326523  0.00630405  0.00427563 -0.00029173
  0.00433459 -0.00700877 -0.00552474 -0.00545902 -0.00562428 -0.00503243
 -0.00334626]",
c1ccc2cc(ccc2c1)N1CC[NH+](CC1)C[C@@H]1CCOC1,"[ 0.01207511  0.00918966  0.00728335  0.0062314   0.01093556  0.00795093
  0.0148262   0.0186452   0.00625995  0.01026452 -0.00033421 -0.00474677
 -0.00402999 -0.00269938 -0.00342379 -0.00327943 -0.00412738 -0.0057179
 -0.00446789 -0.00289794 -0.00153473 -0.0027083 ]",
CC(C)(C)OC(=O)N1CC[C@H](C1)[N@H+](C)Cc1cccnc1,"[-3.8489008e-03 -7.3093339e-03 -3.1295801e-03 -2.8671809e-03
 -1.6281148e-03  3.0672937e-03  7.7531542e-05  6.5314300e-05
 -6.0594073e-03 -7.2852531e-03 -6.6881087e-03 -5.1058838e-03
 -2.5646393e-03 -2.8724247e-03 -6.0319155e-03  7.2391974e-03
  1.6487874e-02  1.4674031e-02  1.3867893e-02 -2.0221223e-03
  8.6448919e-03]",
CC(C)[NH2+][C@H]1CCOC[C@H]1Cc1ccc(cc1)Br,"[-0.00334521 -0.00451796 -0.00321189 -0.00400359 -0.00697891 -0.00567464
 -0.00593926 -0.00231291 -0.00485435 -0.00398255 -0.00597145  0.01148379
  0.02400815  0.025265    0.00725442  0.01114448  0.01414641 -0.00060387]",
c1ccn2c(c1)nc1c(c2=O)cc(c(N)[n+]1Cc1cccnc1)C#N,"[ 4.6693422e-03  6.4330269e-03  7.1918303e-03  1.6350821e-03
  4.1118236e-03  6.8936446e-03 -7.4608333e-04  4.3665529e-03
  6.4519509e-03  4.5307884e-03  3.5379094e-04  1.0906469e-02
  5.3306515e-03  5.1038247e-03  1.0662582e-03  1.9765785e-04
 -1.3394280e-03  4.7787330e-03  5.7168063e-03  8.3377007e-03
  7.9585053e-03 -6.9716061e-04  4.6219449e-03  5.3807926e-06
  6.8164652e-04]",
Cc1ccsc1C(=O)Nc1nc2c(s1)C[C@H](CC2)C,"[-0.00192523  0.00554556  0.0185361   0.01789446 -0.00178919  0.00800189
  0.00364357 -0.00048392  0.00467275  0.00903945 -0.00465109  0.00705592
  0.00870527 -0.00211059 -0.00662269 -0.00547462 -0.00609698 -0.00434657
 -0.00299766]",
CC1=CS[C@H]2[C@@H]1C(=C(S2)C1=NN[C@@](C1)(C(F)(F)F)O)C,"[-0.00225735  0.00338447  0.00750985 -0.0051425  -0.00502187 -0.00482434
  0.00381526  0.00574039 -0.00594817  0.00601956 -0.00269013  0.00418872
 -0.0054038  -0.00525452 -0.0048291  -0.00115676 -0.00157116 -0.00209523
 -0.00111804 -0.00231938]",
C=C1c2c1c(sc2[O-])O,"[ 0.00384308  0.0041707   0.0135244   0.01991357  0.01698226 -0.00014644
  0.01151566  0.00175823  0.00287155]",
CC(C)(C)C(=O)N[C@@]1(c2c(n(c(=O)n(c2=O)C)C)NC1=O)C(F)(F)F,"[-2.7064155e-03 -4.4423314e-03 -1.7646339e-03 -1.4656904e-03
  2.7059454e-03  1.9206152e-04  2.8862606e-03 -4.8071067e-03
  1.0722233e-02  9.0385582e-03  6.0554966e-04  5.4412326e-03
 -2.7201421e-04  1.3146459e-03  5.3391717e-03  4.4783894e-05
 -2.5934537e-03 -1.8874560e-03  2.8849151e-03  2.3704635e-03
 -2.6593971e-04 -3.3479356e-03 -9.6346444e-04 -1.2913095e-03
 -8.1232272e-04]",
Cc1ccc(o1)C(=O)N1Cc2cn(nc2[C@@H](C1)COC)C,"[-0.00162773  0.00590414  0.01280517  0.01807551  0.01064594 -0.00020573
  0.00442148  0.00014024 -0.00020238 -0.00586176  0.0105083   0.01889485
  0.00057451 -0.00291216  0.00912802 -0.00483726 -0.00584509 -0.00399437
 -0.00185596 -0.00236685 -0.00249756]",
CCc1nc([nH]n1)SCC(=O)N1CCN(CC1)c1cc[nH+]cc1,"[-0.00271123 -0.00374619  0.00621146 -0.00218155  0.00850966  0.0069007
 -0.00187105 -0.00253311 -0.00353031  0.00375633 -0.00035813  0.00040241
 -0.00440978 -0.00461162 -0.00045107 -0.00316812 -0.00291182  0.00499033
  0.0163266   0.01215665  0.00342836  0.00860477  0.00894633]",
Cc1c2c(nc(n1)N(C)C)[C@]1(CCN(C1)C(=O)C1CCC1)COC2,"[-2.3443459e-03  6.8199243e-03  7.6146778e-03  7.4291462e-03
 -3.3607173e-03  8.2356604e-03 -2.4343273e-03 -5.3519332e-05
 -3.4765764e-03 -2.6797738e-03 -9.1122855e-03 -6.7558191e-03
 -4.7024991e-03 -1.2226586e-04 -4.4233124e-03  3.6093076e-03
 -4.8640516e-04 -3.1622353e-03 -3.9542005e-03 -2.9026882e-03
 -3.0326741e-03 -3.3990284e-03 -2.5786168e-03 -3.3469060e-03]",
Cc1c(n(c([nH+]1)SCC(=O)N(C)C)CCOC)C,"[-0.00300017  0.00829184  0.00926304  0.00201465  0.00936962  0.00617504
 -0.00284133 -0.005311    0.00509949 -0.0004325  -0.00102435 -0.00383984
 -0.00338743 -0.00511764 -0.00337048 -0.00169837 -0.00357812 -0.0012047 ]",
CCOc1cc(cc(c1OC)Br)C[NH2+][C@H](C)c1ccc(cc1)Br,"[-0.0020542  -0.00264831 -0.00091901  0.00583369  0.01239351  0.00680437
  0.01024216  0.0049182   0.00370902  0.00011941 -0.00193745 -0.00182157
 -0.00405893 -0.00339698 -0.00545991 -0.00353407  0.00532703  0.01487404
  0.01207478  0.00348565  0.0087494   0.01011612 -0.00016993]",
C=CCOC[C@H]1Cn2c(ccn2)CN(C1)C(=O)c1cnccn1,"[ 0.00150171  0.00451062 -0.00349253 -0.00139075 -0.00399319 -0.00572329
 -0.00500606  0.00085228  0.00841284  0.01655176  0.01519103 -0.00264774
 -0.00449005 -0.00066485 -0.0045351   0.00367034  0.00037702  0.00818814
  0.01214695 -0.00042461  0.0134258   0.01052017 -0.0007365 ]",
C1CC[C@@H]2[C@@H](C1)C(=CC(=[NH+]2)N)[NH3+],"[-0.00885527 -0.00753276 -0.00814269 -0.01112682 -0.00528991 -0.0104157
  0.00831531  0.02327181  0.00997608  0.00748025 -0.00032474 -0.00364064]",
CCCOc1c(cc(cc1OC)Cl)CNCC#C,"[-0.00446092 -0.00541547 -0.00563524 -0.00093749  0.00689163  0.00979046
  0.0211311   0.01014402  0.01780448  0.00880265 -0.00169385 -0.00431907
 -0.00305933 -0.00623073  0.00055593 -0.00580074 -0.00018389  0.0003222 ]",
COc1cc(cc(c1O)Br)CC=C,"[-0.00223943 -0.00075458  0.00710754  0.01940175  0.00970674  0.01653074
  0.00784602  0.00858024  0.00291543 -0.00279161 -0.00413435  0.01041303
  0.00341954]",
