SMILES,Value,ID,splits
Cc1[nH]c2ccccc2c1C3CCCN(Cc4ccc(\C=C\C(=O)NO)cc4)C3,4.559090917934783,3988,train
FC(F)(F)c1cc(Cl)nc(COCC2(CCNCC2)c3ccccc3)c1,4.5528419686577815,3989,train
COc1cc(OC)c(cc1OC)C(=O)NC2CCN(Cc3ccccc3)CC2,4.528098474340288,3990,train
CC(Nc1ccc(C(=O)N)c2[nH]c3cc(ccc3c12)c4cnn(C)c4)C(C)(C)C,4.537602002101044,3991,train
CC(C)n1ncc2CC3(CCN(CC3)C(=O)c4cnc5cc[nH]c5c4)CC(=O)c12,4.537602002101044,3992,train
CN1CCC(COCc2cc(ccn2)C(F)(F)F)(CC1)c3ccc(F)cc3,4.537602002101044,3993,train
CCn1c(SCC(=O)NC2CCCc3ccccc23)nnc1c4ccccc4,4.531211213589208,3994,train
Fc1ccc(CN2CCN(CC2)C3=Nn4c(CC3)nnc4C(F)(F)F)cc1,4.529999886197673,3995,train
COC(=O)c1cnc(Nc2cnc(C#N)c(OC3CCNC3)n2)cc1N(C)C,4.5228787452803365,3996,train
C(N1CCN(Cc2nc3ccccc3s2)CC1)c4oc(nn4)c5ccccc5,4.5228787452803365,3997,train
Cc1cc(ccn1)c2cc3c(NC4CCC(C)(N)C4(C)C)c(cnn3c2)C(=O)N,4.5228787452803365,3998,train
CC1Cc2c([nH]c3cc(Cl)c(F)cc23)C4(N1)C(=O)Nc5ccc(Cl)cc45,4.516555351901465,3999,train
CC(C)NC(=O)C1=CN(c2cccc(Br)c2)c3ncccc3C1=O,4.5003129173815966,4000,train
CCCCNC(=O)C1N(CC(C)c2ccc(Cl)cc2)C(=O)c3ccccc13,4.494850021680094,4001,train
Nc1ccc(F)cc1NC(=O)c2ccc(CNC(=O)\C=C\c3cccnc3)cc2,4.494850021680094,4002,train
CN1CCC(COCc2cc(cc(n2)C#N)C(F)(F)F)(CC1)c3ccccc3,4.481486060122112,4003,train
COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,4.481279490366905,4004,train
CC1=CC(=O)N2N=C(C=CC2=N1)N3CCC(C(N)C3)c4cc(F)c(F)cc4F,4.478861916295964,4005,train
O=C(NC1CC1)C2=CN(c3cccc(c3)c4cccnc4)c5ncccc5C2=O,4.4685210829577455,4006,train
CC1CCCN1C2CCN(C2)c3ccc(NC(=O)c4c(C)onc4C)c(C)c3,4.431798275933005,4007,train
CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc(C(=O)N)c(C)nc4C,4.3979400086720375,4008,train
CC1CCCN1CCc2ccc3nc(ccc3c2)c4cc5cccnc5nc4C,4.3979400086720375,4009,train
COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,4.369484664635924,4010,train
CC1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(F)c(Cl)c4,4.346787486224656,4011,train
OC1(CNCC(=O)N2CCc3ccccc3C2C4CCCCC4)CCCCC1,4.154753135545689,4012,train
NC(Cc1cc2OCOc2cc1Br)C(=O)N3CC(F)CC3C#N,4.318758762624412,4013,train
Fc1cc(ccc1N2CCC(=CC#N)CC2)N3CC(Cn4ccnn4)OC3=O,4.305394801066432,4014,train
Cc1nsc(n1)c2nnc3C(CCO)N(CCn23)C(=O)c4ccc(F)cc4,4.301029995663981,4015,train
COc1ccc(CC([N+]#C)(C2CC(CCC2O)OC(=O)CO)C(=C)[N+]#C)cc1,4.301029995663981,4016,train
O=C(N1CCOCC1)c2ccc(cc2)C3=CC4(CCNCC4)Oc5ccccc35,4.265552227565989,4017,test
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc4ccccc24)c(O)c1,4.246416941107094,4018,test
NC1Cn2c(CC1c3cc(F)c(F)cc3F)nc4cnc(cc24)C(F)(F)F,4.2441251443275085,4019,train
CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4cc(O)ccc24,4.221848749616356,4020,train
CCCC1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(F)cc4,4.214670164989233,4021,train
CC1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(Cl)c(F)c4,4.154901959985743,4022,train
CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4cccc(O)c24,4.107905397309518,4023,train
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c5ccc6OCOc6c5)C1=O,3.999999515177615,4024,train
OCC(O)CN1CCC(COC(=O)c2c3OCCCn3c4ccccc24)CC1,4.091514981121351,4025,train
COc1cc2nc(nc(C)c2cc1OC)N(C)CCCNC(=O)C3CCCO3,4.079999880484295,4026,train
Cc1ncc(C)c(n1)C(=O)N2CCC(CC2)C(N)Cc3cc(F)c(F)cc3F,4.070581074285707,4027,train
Cc1ccnc2c3CN(Cc3nn12)C4COC(C(N)C4)c5cc(F)ccc5F,4.013228265733755,4028,train
CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(=O)N3CC4CCC(CC4)C3,3.939302159646388,4029,train
FC(F)(F)c1cc(Nc2ccncc2)nc(NCc3ccc4OCOc4c3)n1,3.8696662315049934,4030,train
CCC1CN2CCC3(C2CC1\C(=C/OC)\C(=O)OC)C(=O)Nc4ccccc34,3.1118205060816746,4031,train
OCc1ccc(OC2CCN(CC3CCN(CCC#N)CC3)CC2)cc1Cl,0.5999993830236201,4032,train
COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1,8.082607509435924,4033,train
FC(F)(F)c1ccc(COC2=CC(=O)N(C=C2)c3ccc(OCCN4CCCC4)cc3)cc1,8.619788758288394,4034,test
Oc1nc2ccccc2n1C3CCN(CCCC(c4ccc(F)cc4)c5ccc(F)cc5)CC3,7.5140341752722,4035,train
Fc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OC(F)(F)Oc5c4)CC3,8.2518119729938,4036,train
CS(=O)(=O)Nc1ccc2OC3(CCN(CCc4ccc5nonc5c4)CC3)CC(=O)c2c1,8.096910013008056,4037,train
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,6.715856289136834,4038,train
Fc1cc2C(=O)C=C(Oc2cc1Cl)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,7.978810700930063,4039,train
Fc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4cc5OCOc5cc4Cl)CC3,7.8696662315049934,4040,test
COc1cc2OC(=CC(=O)c2cc1F)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,7.798602875679547,4041,train
CC(=O)Nc1ccc(CCN2CCC(COc3nc4ccccc4c5cn(C)cc35)CC2)cc1,7.698970004336019,4042,test
Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,7.696093663596915,4043,train
CC(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,7.163902546474769,4044,test
COc1cccc(CN2CCCCCCC2)c1OCc3csc(n3)c4ccc(Cl)cc4,7.397940008672037,4045,test
Cc1ncoc1c2nnc(SCCCN3CCc4cc5NC(=O)COc5cc4CC3)n2C,7.199970640755867,4046,train
OC1(CC23CCC(CC2)(CO3)NC\C=C\c4ccccn4)CN5C(=O)C=Cc6ncc(F)c1c56,7.1938200260161125,4047,test
OC1(CC23CCC(CC2)(CO3)NC\C=C\c4ccccc4)CN5C(=O)C=Cc6ncc(F)c1c56,7.1938200260161125,4048,test
CCN(CC)CCCC(C)Nc1cc(\C=C\c2ccccc2Cl)nc3cc(Cl)ccc13,7.058000185866648,4049,train
C1CC(CCO1)C2NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6csc7ccccc67,7.0604807473813835,4050,train
CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CCC)CC2)c3ncccc3c1,7.059981844992339,4051,train
CCCCc1cc(OC2CCN(CCCCS(=O)(=O)NCCC)CC2)c3ncccc3c1,7.019996628416253,4052,train
CC(C)OCc1cc(CN2CCN(CC2)c3cccc(c3)C(F)(F)F)c(O)c4ncccc14,6.9482270000589965,4053,train
FC(F)(F)Oc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3)CC2)ccc1C#N,6.9586073148417755,4054,train
CC(CC(NC(=O)C1CCC1)c2ccccc2)N3CCC(CC3)c4[nH]ncc4c5ccncc5,6.931814138253839,4055,train
COc1ccc(cc1)C2CN(CCC3CCOCC3)CC2CC(=O)Nc4cccc(Cl)c4,6.920818753952375,4056,train
CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)C(C)C)CC2)c3ncccc3c1,6.890016705180107,4057,train
CC(C)N1CCCC(CN2C(=Nc3ccc(Oc4ccc(F)c5cccnc45)nc3C2=O)C)C1,6.886090056245963,4058,train
Cn1c(SCCCN2CCC3(CC3c4ccc(cc4)C(F)(F)F)C2)nnc1c5cocc5,6.819988880942283,4059,train
Cc1cccc(N2CCN(CCNC(=O)C3CCN(CC3)c4nc5ccccc5[nH]4)CC2)c1C,6.799858225729103,4060,train
CC1=CC(=O)Oc2cc(OCCCCN3CCC(CC3)c4noc5cc(F)ccc45)ccc12,6.798602875679547,4061,train
Nc1ccc(cc1NC(=O)c2ccc(CN3CCC4(CCCN4)CC3)cc2)c5cccc(F)c5,6.777283528852418,4062,train
O=C(NC(c1ccccc1)c2ccccc2)C3CCC(CC3c4ccccc4)N5CCOCC5,6.769551078621726,4063,train
CCN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc2ccc(NS(=O)(=O)C)cc2,6.769551078621726,4064,train
O=C1N(Cc2ccccc2)C(=Nc3ccccc13)c4ccc(OCCCN5CCCCC5)cc4,6.769551078621726,4065,train
Brc1ccc(cc1)N(C2CCN(CC2)C3CCCC3)C(=O)NCc4ccccc4,6.749579997691106,4066,train
Nc1ccc(cc1NC(=O)c2ccc(CN3CCC4(CCCN4)CC3)cc2)c5ccccc5F,6.73754891026957,4067,train
COc1ccc(Nc2c3CCCCc3nc4ccc(NC(=O)C5CCCCC5)cc24)cc1OC,6.695886576078572,4068,train
Cc1ccoc1c2nnc(SCCCN3CC4CC4(C3)c5ccc(cc5)C(F)(F)F)n2C,6.699991797446188,4069,train
Cn1c(SCC(=O)c2ccc(F)cc2)nnc1c3nnn(Cc4ccccc4Cl)c3N,6.676691378906767,4070,train
Nc1ccc(cc1NC(=O)c2ccc(CN3CCC4(CCNC4)CC3)cc2)c5ccc(F)cc5,6.6252516539898965,4071,train
CNC(=O)N1CCC(CC1)C2NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,6.619788758288393,4072,train
Clc1cccc(c1)N2CCN(CCN3CCC(CC3)c4oc(nn4)c5ccccc5)C2=O,6.599997654072044,4073,train
Cc1onc(c1)c2ccc3CCN(CCCSc4nnc(c5ccccn5)n4C)CCc3c2,6.599997654072044,4074,train
CCCCc1cc(OC2CCN(CCCCN(C)S(=O)(=O)CC)CC2)c3ncccc3c1,6.599997654072044,4075,train
Cc1onc(c1)c2ccc3CCN(CCCSc4nnc(c5cccn5C)n4C)CCc3c2,6.599997654072044,4076,train
CCOC(=O)C1=C(CN2CCOCC2)N=C(NC1c3ccccc3[N+](=O)[O-])c4nccs4,6.585026652029183,4077,train
O\N=C(\c1ccc(CN2CCC3(CC2)OCc4cc(F)ncc34)cc1)/c5ccc(F)c(F)c5,6.530740137411754,4078,train
Clc1ccc(C(Cn2ccnc2)OCc3ccc(Sc4ccccc4)cc3)c(Cl)c1,6.530829264434555,4079,train
CCCCc1cc(OC2CCN(CCCS(=O)(=O)NC(C)(C)C)CC2)c3ncccc3c1,6.549997369826814,4080,train
CCCCc1cc(OC2CCN(CCCCS(=O)(=O)C(C)(C)C)CC2)c3ncccc3c1,6.519993057042849,4081,train
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc3cccc(OC)c3)CC1,6.508638306165728,4082,train
Cc1onc(c1)c2ccc3CCN(CCCSc4nnc(n4C)C(F)(F)F)CCc3c2,6.499996931948306,4083,train
COc1cc(ccc1n2cnc(C)c2)c3cn(Cc4cc(cc(c4)C(C)(C)C)C(C)(C)C)nn3,6.494850021680094,4084,train
CCCOCCN1C(=O)C(=Nc2cnc(cc12)c3ccc(OC)nc3)N4CCN(CC)CC4,6.494850021680094,4085,train
CN(CCCNC(=O)c1cc2c(nn(C)c2s1)c3ccc(Cl)cc3)Cc4ccccc4,6.437215044546673,4086,train
CN(C)C(=N)c1ccc(cc1)C(=O)Nc2ccc(Cl)cc2C(=O)Nc3ccc(Cl)cn3,6.481486060122112,4087,train
Fc1ccc(cc1)N2CCN(CC(=O)Nc3ccccc3C(=O)NCCc4ccccc4)CC2,5.9556744107778465,4088,train
CN1C(=O)c2cccc(c2N=C1c3ccc(OC4CCN(CC4)C5CCC5)cc3)C(F)(F)F,6.455931955649724,4089,train
CCCCC1CC(CCC1NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)N(C)C(C)C,6.443697499232713,4090,train
OC(CCNC(=O)c1cc2ccccc2[nH]1)CN3CCN(CC3)c4cccc(Cl)c4Cl,6.420216403383191,4091,train
Cc1ncoc1c2nnc(SCCCN3CC4CC4(C3)c5ccc(cc5)C(C)(C)C)n2C,6.199998361851431,4092,train
CS(=O)(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)C5CC5,6.3979400086720375,4093,train
CN1CCN(CCCCN2C(=O)CN(\N=C\c3oc(cc3)c4ccc(Cl)cc4)C2=O)CC1,6.1609747784854365,4094,train
CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(nc1OCCC4CCN(C)CC4)C#N,6.376750709602098,4095,train
CCOc1cc(CN2CCC(CC2)Nc3oc4ccc(cc4n3)C(=O)N)cc(OCC)c1F,6.366531544420414,4096,train
Cn1c(SCCCN2CC3CC3(C2)c4ccc(cc4)C(F)(F)F)nnc1c5ccnnc5,5.863951164060432,4097,train
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc3ccc(OC)cc3)CC1,6.3187587626244115,4098,train
Clc1ccc(CN2C(=O)n3ncnc3c4c5CCN(Cc6ccccc6)Cc5sc24)cc1,6.309803919971486,4099,train
NC1=NC2(COCCC2CS1)c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3F,6.301029995663981,4100,train
CS(=O)(=O)c1ccc(cc1)c2cnn3ccc(nc23)c4cccc(c4)S(=O)(=O)C5CC5,6.301029995663981,4101,train
COc1ccc2ncc(C#N)c(CCN3CCC(CC3)NCc4cc5SCOc5cn4)c2c1,6.0,4102,train
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4cc(F)cc(F)c4,5.5999997348906065,4103,train
Cc1oc(nc1)c2ccc3CCN(CCCSc4nnc(c5cccn5C)n4C)CCc3c2,6.299997602857746,4104,train
C1CC(CCO1)C2NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)C67CC8CC(CC(C8)C6)C7,6.295849483160201,4105,train
CC(O)(c1ccc(CN2CCC3(CC2)OCc4cc(F)ncc34)cc1)c5ccc(F)c(F)c5,6.275724130399211,4106,train
CCn1c(CN2CCN(Cc3ccccc3)CC2)nc4cc(NC(=O)c5cccs5)ccc14,6.243057330417488,4107,train
Clc1ccc(NC(=O)N2CCN(CC3CCCN(Cc4ccccc4)C3)CC2)cc1Cl,6.251811972993798,4108,train
Cc1cccc(Nc2nc(nc3c(C)nn(CCOCC(F)(F)F)c23)N4CCNCC4)n1,6.251811972993798,4109,train
Brc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3)CC2)ccc1C#N,6.251811972993798,4110,train
COc1cccc(OCCOCC(O)CN2CCN(CC2)c3cccc(c3)C(F)(F)F)c1,6.169644307392045,4111,train
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4,6.0962037706350936,4112,train
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5,6.126877550452776,4113,train
CS(=O)(=O)c1ccc(OCC2CC2)c(c1)C(=O)N3CCN(CC3)c4ccc(cc4F)C#N,6.221848749616356,4114,train
Cn1c(SCCCN2CC3CC3(C2)c4ccc(cc4)C(F)(F)F)nnc1c5ccccc5,6.19999817218203,4115,train
Clc1cc(Cl)cc(c1)C(=O)NCC2CCN(Cc3ccc(Br)nc3)CC2,6.183758700008219,4116,train
CC(C)COc1ccc(cc1C(=O)N2CCN(CC2)c3ccc(cc3F)C#N)S(=O)(=O)C,6.154901959985742,4117,train
COC(=O)N1CCC(CC1)C2NC(Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccccc6,6.154901959985742,4118,train
Cc1onc(c1)c2ccc3CCN(CCCSc4nnc(C5CCCC5)n4C)CCc3c2,6.0999990348465305,4119,train
Cn1c(SCCCN2CC3CCN(C3C2)c4ccc(F)cc4F)nnc1c5cnccn5,6.0999990348465305,4120,train
COc1cccc(c1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23,6.0999990348465305,4121,train
COc1ccc(cc1Cl)C23CC2CN(CCCSc4nnc(c5ocnc5C)n4C)C3,5.733333241595376,4122,train
COc1ccc(cc1)N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23,6.0999990348465305,4123,train
Cc1ccc2c(cccc2n1)c3nnc(SCCCN4CC5CC5(C4)c6ccccc6)n3C,5.699999913724987,4124,train
Cc1onc(c1)c2ccc3CCN(CCCSc4nnc(c5ccncc5)n4C)CCc3c2,6.0999990348465305,4125,train
NCc1ccc(F)c(c1)C2CCN(CC2)C(=O)c3cccc(c3)c4onc(n4)c5cccs5,6.096910013008057,4126,train
COCC1CCCN1CCn2ncc3cc(ccc23)N4C=CC(=CC4=O)OCc5ccccc5,6.096910013008057,4127,train
NC(CC(=O)N1CCCC1C(=O)NCc2ccc(cc2)C(F)(F)F)Cc3ccccc3F,6.0604807473813835,4128,train
CC1CN(CCN1)c2nc(Nc3ccncn3)c4c(n2)c(C)nn4CCOCC(F)(F)F,6.045757490560675,4129,train
CCCOc1sc(C(=O)N2CCC(CC2)c3cccc(CN)c3)c(C)c1Br,6.0,4130,train
Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5c(F)cccc5F)n2C,6.0,4131,train
Fc1cnc2C=CC(=O)N(CCN3CCN(CC3)c4nc5cc(ccc5[nH]4)C(F)(F)F)c2c1,6.0,4132,train
Nc1ncnc2c1c(cn2C3CC(CN4CCC4)C3)c5cccc(OCC67CCC(CC6)O7)c5,5.9586073148417755,4133,train
CCOCCn1nc(CC)c2nc(nc(Nc3cc(C)ccn3)c12)N4CCC(CC4)C(=O)O,5.9586073148417755,4134,train
NC(=O)c1ccc(c(F)c1)c2ccc3[nH]nc(c4cncc(OC5CNCCC56CC6)n4)c3c2,5.9586073148417755,4135,train
FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CCCl)CC4)c2c1,5.895245152396551,4136,train
COc1cnc2C=CC(=O)N(CCN3CCC(CC3)c4nc5cc(Cl)c(F)cc5[nH]4)c2c1,5.920818753952375,4137,train
CN(C)Cc1cccc(OCC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)c1,5.920818753952375,4138,train
Fc1cc(OCC2CC2CC3CCN(CC3)c4ncc(Cl)cn4)ccc1C(=O)NC5CC5,5.920818753952375,4139,train
CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,5.920818753952375,4140,train
Cc1cc(Cl)ccc1OC2CCN(CC(O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2,5.699999047927856,4141,train
CCOc1cc(CN2CCC(CC2)NC(=O)c3cccc(c3)S(=O)(=O)C)ccc1Cl,5.886056647693162,4142,train
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccnc4,5.886056647693162,4143,train
CS(=O)(=O)c1ccc(cc1)c2cnn3ccc(cc23)c4cccc(c4)S(=O)(=O)C5CC5,5.853871964321763,4144,train
CC(C)(O)c1ccc(cc1)c2cc(C(=O)N)c(Nc3cccc(CN4CCOCC4)n3)s2,5.853871964321763,4145,train
COc1cnc2C=CC(=O)N(CCN3CCC(CC3)c4nc5cc(C)c(Cl)cc5[nH]4)c2c1,5.853871964321763,4146,train
CCN(CC)CCSc1nc(c2cc(OC)c(Cl)cc2Cl)c3c(c[nH]c3n1)C#N,5.853871964321763,4147,train
CNC(=O)c1c(NCC2CCC3(CCCC3)CC2)nc(nc1OCC4CCN(C)CC4)C#N,5.8371370066780734,4148,train
CC1Nc2cc(ccc2C(=O)N)n3c(CCCN4CCCCC14)c(C)c5C(=O)CC(C)(C)Cc35,5.823908740944319,4149,train
Cc1c2COC(=O)c2ccc1C(O)CN3CCC4(CC3)CCN(C4=O)c5sncc5Cl,5.823908740944319,4150,train
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(F)cc4F,5.150000276730134,4151,train
COc1ccc2nccc(C3CN(C4CCN(Cc5cc6ccccc6[nH]5)CC4)C(=O)O3)c2c1,5.800000874803202,4152,train
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(c4ccccc4)c5ccc(Cl)cc5,5.795880017344076,4153,train
CN(C)CC1CCN(CC(=O)Nc2cc(nc(n2)c3oc(C)cc3)n4nc(C)cc4C)CC1,5.777283528852418,4154,train
COc1cc(ccc1C#N)C(O)CN2CCN(CC(O)c3ccc4C(=O)OCc4c3C)CC2,5.530990451261895,4155,train
CCN(CC)CCOc1cc(c(Cl)cc1Cl)c2nc(SC)nc3[nH]cc(C#N)c23,5.767003889607847,4156,train
NCCCCN(Cc1nccc2c3ccccc3n(CC(=O)N)c12)C4CCCc5cccnc45,5.7447274948966935,4157,train
O=C1CCCCN1C2CCN(CCOc3ccc(Oc4nc5ccccc5s4)cc3)CC2,5.7447274948966935,4158,train
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc3ccccc3OC)CC1,5.721246399047171,4159,train
CC(C)S(=O)(=O)NCCN1CC2CN(CC(O)COc3ccc(cc3)C#N)CC(C1)O2,5.720000163638921,4160,train
COc1ccc(cc1)C2CN(CCC3CCOCC3)CC2CNC(=O)c4cccc(Cl)c4,5.707743928643524,4161,train
COc1cc(NC(=O)Nc2ccc3nc(cc(C)c3c2)N4CCCCC4)cc(OC)c1OC,5.436945829452204,4162,train
OC(CNC(=O)c1c[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.700000503883016,4163,train
COc1cccc2c1CCCC23CCN(CCCSc4nnc(c5ocnc5C)n4C)C3,5.700000503883016,4164,train
COc1ccc2c(CCCC23CCN(CCCSc4nnc(c5ocnc5C)n4C)C3)c1,5.700000503883016,4165,train
COc1ccccc1N2CCC3CN(CCCSc4nnc(c5cnccn5)n4C)CC23,5.700000503883016,4166,train
Cc1onc(c1)c2ccc3CCN(CCCSc4nnc(c5ccccc5)n4C)CCc3c2,5.700000503883016,4167,test
CCN1CCN(CC1)c2cc3[nH]c(SC4(C)CCC(C4)NC(=O)OC)nc3cc2Cl,5.698970004336019,4168,train
OC1CN(C1)C2CCN(C2)c3ccc(cn3)N4C=Nn5cc(cc5C4=O)c6ccc(Cl)cc6,5.698970004336019,4169,train
OCCONC(=O)c1ccn2cncc2c1Nc3ccc(I)cc3F,5.6777807052660805,4170,train
Clc1cnc(nc1)N2CCC(CC2)C3CC3CCOc4ccc(CC(=O)N5CCC5)cn4,5.6777807052660805,4171,train
NC(=O)c1cnc(N(CCc2ccccc2)C3CCCNC3)c4cc(sc14)c5ccccc5,5.6777807052660805,4172,train
CC(O)C(=O)N1CCC(C1)N(Cc2cc(Cl)ccc2Cl)c3ccc(C#N)c(Cl)c3,5.657577319177793,4173,train
Cc1ccc2nc(CN3CCN(CC3)C(=O)CC(c4ccccc4)c5ccc(F)cc5)oc2c1,5.6439741428068775,4174,train
Cn1cccc1CNC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,5.619788758288393,4175,train
COc1cc(C#N)c2C=CC(=O)N(CCN3CCC(CC3)NCc4cnc(C)c(c4)C#N)c2c1,5.6020599913279625,4176,train
Cc1onc(CN2CCN(CC2)c3c(Cl)cnc4[nH]c(nc34)c5cn(C)nc5C6CC6)c1,5.6020599913279625,4177,train
COc1cccc2c1OC(C(C)S2(=O)=O)c3ccc(OCCCN4CCCC(C)C4)cc3,5.6020599913279625,4178,train
OC(CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,5.599999383023619,4179,train
Cn1c(SCCCN2CC3CCN(C3C2)c4c(F)cccc4F)nnc1c5cnccn5,5.599999383023619,4180,train
CC(Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,5.596678685508455,4181,train
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)N(CC)CC)c4ncccc34)CC1,5.5951662833800615,4182,train
O=C(Nc1ccc2OCOc2c1)C3CCN(Cc4c(nc5ccccn45)c6ccccc6)CC3,5.5459628755947605,4183,train
O=C1C2CCN1c3ccccc3c4cccc(Oc5cc(Cn6cncc6CN2)ccc5C#N)c4,5.585026652029182,4184,train
Fc1cc(OCCC2CC2C3CCN(CC3)c4ncc(Cl)cn4)ccc1C(=O)NC5CC5,5.585026652029182,4185,train
NCCCCN(Cc1nccc2c3ccccc3n(CC(=O)O)c12)C4CCCc5cccnc45,5.568636235841013,4186,train
CCN1C=C(C=C(C)C1=O)C2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncc(F)c5,5.568636235841013,4187,train
COc1ccccc1N2CCN(CCCCCC(=O)n3c4ccccc4c5ccccc35)CC2,5.548213564475709,4188,train
COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,5.1668885185174105,4189,train
COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,5.171950898993584,4190,train
Nc1ccc(cc1NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c4ccccc4,5.522878745280337,4191,train
CN1N=C(C=CC1=O)N2CCC3(CCN(CC(O)c4ccc(nn4)n5cnnn5)CC3)C2=O,5.508638306165726,4192,train
Cc1nc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2s1,5.4999996786570655,4193,train
Cn1c(SCCCN2CC3CC3(C2)c4ccc(cc4)C(F)(F)F)nnc1c5cncnc5,5.4999996786570655,4194,train
COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5ccccc5N(CCF)C4=O,5.492144128304169,4195,train
OCCONC(=O)c1ncc2cncn2c1Nc3ccc(I)cc3F,5.481486060122113,4196,train
CCN(CC)Cc1ccc2CC(CCc2c1)N3CCN(CCc4ccc(Cl)cc4)CC3=O,5.481486060122113,4197,train
CC(=O)C1=NN2C(COc3ccc(Cl)cc23)C1(CCCN4CCOCC4)c5ccccc5,5.481486060122113,4198,train
CC#CC(C1OC(=O)NC1=O)c2ccc(Oc3ccc(cc3OC(F)F)C(F)(F)F)cc2,5.468521082957745,4199,train
CCN1CCN(CC1)c2cc3[nH]c(SC4(C)CCC(CC4)c5ocnn5)nc3cc2Cl,5.468521082957745,4200,train
CCOc1cc(CN2CCC(CC2)Nc3oc4ccc(cc4n3)S(=O)(=O)N)ccc1OC,5.455931955649724,4201,train
