SMILES,Atom_importance,Bond_importance
c1cc(cc(c1)C#N)CN[C@H](c1ccc(cc1)F)[C@@H]1CCCO1,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00163476 -0.00064045
 -0.00138068 -0.00214984 -0.00012539 -0.00129961 -0.00050031 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00125305
 -0.00050031 -0.00012539 -0.00012539 -0.00012539 -0.00132743]",
Cc1nc(on1)[C@@H](C)N1CC[N@@H+](CC1)CC[S@@](=O)c1ccccc1,"[-0.00010629 -0.00163476 -0.00279721 -0.00163476 -0.00182169 -0.00279721
 -0.00051674 -0.00010629 -0.00240294 -0.00012539 -0.00012539 -0.00145891
 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00105249 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00064045]",
COC(=O)[C@H]1SCC[NH2+]1,"[-0.00010629 -0.00132006 -0.00129384 -0.00127933 -0.00051674 -0.00138914
 -0.00012539 -0.00012539 -0.0011768 ]",
c1cc(cc(c1)[N+](=O)[O-])CN1C(=O)[C@@H]2C[C@@H]2C1=O,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00163476 -0.00064045
 -0.00260617 -0.00127933 -0.00117693 -0.00012539 -0.00231935 -0.00129384
 -0.00127933 -0.00050031 -0.00012539 -0.00050031 -0.00129384 -0.00127933]",
c1ccc(cc1)/C=C/COC(=O)c1c(c(c(c(n1)Cl)Cl)N)Cl,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00027225 -0.00027225 -0.00012539 -0.00132006 -0.00129384 -0.00127933
 -0.00163476 -0.00163476 -0.00163476 -0.00163476 -0.00163476 -0.00279721
 -0.00138915 -0.00138915 -0.00098909 -0.00138915]",
CN(C)C(=[O+]Sc1cccc[n+]1[O-])N(C)C,"[-0.00010629 -0.00231935 -0.00010629 -0.00129384 -0.00153711 -0.00138914
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00309133
 -0.00117693 -0.00231935 -0.00010629 -0.00010629]",
Cc1ccc(cc1F)NCc1cc2cc3c(cc2[nH]c1=O)OCCO3,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00163476 -0.00125305 -0.00128451 -0.00012539 -0.00163476 -0.00064045
 -0.00163476 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00163476
 -0.00177765 -0.00163476 -0.00127933 -0.00132006 -0.00012539 -0.00012539
 -0.00132006]",
CCC[C@H]1CN(CCO1)C(=O)[C@@H]1CCN(C1=O)c1ccc(cc1)C,"[-0.00010629 -0.00012539 -0.00012539 -0.00051674 -0.00012539 -0.00231935
 -0.00012539 -0.00012539 -0.00132743 -0.00129384 -0.00127933 -0.00050031
 -0.00012539 -0.00012539 -0.00231935 -0.00129384 -0.00127933 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00010629]",
Cc1cc(ccc1C[NH2+]C[C@H]1CN2CCCC[C@@H]2CO1)F,"[-0.00010629 -0.00163476 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00012539 -0.0011768  -0.00012539 -0.00051674 -0.00012539
 -0.00240294 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00050031
 -0.00012539 -0.00132743 -0.00125305]",
C1C[C@H](CC=C1)CNC(=O)N[C@H]1CCS(=O)(=O)C1,"[-0.00012539 -0.00012539 -0.00050031 -0.00012539 -0.00027225 -0.00027225
 -0.00012539 -0.00128451 -0.00129384 -0.00127933 -0.00128451 -0.00051674
 -0.00012539 -0.00012539 -0.00139068 -0.00127933 -0.00127933 -0.00012539]",
CC1=NN([C@@](C1)(C(F)F)O)C(=O)[C@@H]1C=C(N=N1)c1ccc(cc1)F,"[-0.00010629 -0.00129384 -0.00229036 -0.00231935 -0.00148952 -0.00012539
 -0.00048149 -0.00125305 -0.00125305 -0.00031088 -0.00129384 -0.00127933
 -0.00050031 -0.00027225 -0.00129384 -0.00229036 -0.00229036 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00125305]",
c1cc(cc(c1)O)/C=C/1\C(=O)N(C(=O)S1)Cc1c(cccc1Cl)F,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00163476 -0.00064045
 -0.00031789 -0.00027225 -0.00129384 -0.00129384 -0.00127933 -0.00231935
 -0.00129384 -0.00127933 -0.00138914 -0.00012539 -0.00163476 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00138915 -0.00125305]",
CN(CC1=Cc2cc(ccc2OC1)Br)CC(F)F,"[-0.00010629 -0.00240294 -0.00012539 -0.00129384 -0.00027225 -0.00163476
 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00132006
 -0.00012539 -0.00129459 -0.00012539 -0.00048149 -0.00125305 -0.00125305]",
C[C@H]([C@H](C)S(=O)(=O)C)[N@H+](C)Cc1ccc(o1)CSC(F)F,"[-0.00010629 -0.00050031 -0.00050031 -0.00010629 -0.00139068 -0.00127933
 -0.00127933 -0.00010629 -0.00162851 -0.00010629 -0.00012539 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00182169 -0.00012539 -0.00138914
 -0.00048149 -0.00125305 -0.00125305]",
C[C@H]1C[N@H+]([C@@H]([C@@H]([C@@H]1C)N)C)Cc1ccccc1,"[-0.00010629 -0.00051674 -0.00012539 -0.00162851 -0.00051674 -0.00051674
 -0.00050031 -0.00010629 -0.00101801 -0.00010629 -0.00012539 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00064045]",
Cc1c(sc2c1c(ncn2)OCC(=O)N(C)C1CCCCC1)C,"[-0.00010629 -0.00163476 -0.00163476 -0.00184458 -0.00163476 -0.00163476
 -0.00163476 -0.00279721 -0.00064045 -0.00279721 -0.00132006 -0.00012539
 -0.00129384 -0.00127933 -0.00231935 -0.00010629 -0.00048149 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00010629]",
Cc1c(c(c(c(c1C)F)C)[N+](=O)[O-])C,"[-0.00010629 -0.00163476 -0.00163476 -0.00163476 -0.00163476 -0.00163476
 -0.00163476 -0.00010629 -0.00125305 -0.00010629 -0.00260617 -0.00127933
 -0.00117693 -0.00010629]",
CCOC(=O)c1ccccc1NC(=O)CSC(=O)N,"[-0.00010629 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00128451
 -0.00129384 -0.00127933 -0.00012539 -0.00138914 -0.00129384 -0.00127933
 -0.00098909]",
CCCOc1ccc(cc1)C[NH2+][C@@H](C)c1ccc(cc1)n1cncn1,"[-0.00010629 -0.00012539 -0.00012539 -0.00132006 -0.00163476 -0.00064045
 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00012539 -0.0011768
 -0.00051674 -0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00280694 -0.00064045 -0.00279721 -0.00064045
 -0.00279721]",
CC(C)[C@@H](C#N)N1CCN(CC1)C(=O)CN(CC#N)C1CCCC1,"[-0.00010629 -0.00048149 -0.00010629 -0.00051674 -0.00138068 -0.00214984
 -0.00240294 -0.00012539 -0.00012539 -0.00231935 -0.00012539 -0.00012539
 -0.00129384 -0.00127933 -0.00012539 -0.00240294 -0.00012539 -0.00138068
 -0.00214984 -0.00048149 -0.00012539 -0.00012539 -0.00012539 -0.00012539]",
c1ccc(cc1)/C=N/NC(=O)Cn1c(nnn1)N,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00027225 -0.00229036 -0.00128451 -0.00129384 -0.00127933 -0.00012539
 -0.00280694 -0.00163476 -0.00279721 -0.00279721 -0.00279721 -0.00098909]",
c1ccc(cc1)c1ccsc1C(=O)NCCc1cccc(c1)[N+](=O)[O-],"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00184458 -0.00163476 -0.00129384
 -0.00127933 -0.00128451 -0.00012539 -0.00012539 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00260617 -0.00127933
 -0.00117693]",
c1ccc2cc(ccc2c1)Sc1ccc2nnc(n2n1)C(F)(F)F,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00138914 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00279721 -0.00279721 -0.00163476
 -0.00280694 -0.00279721 -0.00150828 -0.00125305 -0.00125305 -0.00125305]",
Cc1ccc(c(c1)C(=O)OC)NC(=O)[C@@H](C)Oc1cccc(c1)F,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00129384 -0.00127933 -0.00132006 -0.00010629 -0.00128451
 -0.00129384 -0.00127933 -0.00051674 -0.00010629 -0.00132006 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00125305]",
CCN1CCC(=O)NC1=O,"[-0.00010629 -0.00012539 -0.00231935 -0.00012539 -0.00012539 -0.00129384
 -0.00127933 -0.00128451 -0.00129384 -0.00127933]",
CC[N@@H+]1CC[C@@]2(CC1)N([C@@H](CO2)C(=O)[O-])C(=O)C(C)(C)C,"[-0.00010629 -0.00012539 -0.00162851 -0.00012539 -0.00012539 -0.00148952
 -0.00012539 -0.00012539 -0.00231935 -0.00051674 -0.00012539 -0.00132743
 -0.00129384 -0.00127933 -0.00117693 -0.00129384 -0.00127933 -0.00150828
 -0.00010629 -0.00010629 -0.00010629]",
c1ccc2c(c1)cccc2CC(=O)N(CC#N)C1CCCC1,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00012539 -0.00129384
 -0.00127933 -0.00231935 -0.00012539 -0.00138068 -0.00214984 -0.00048149
 -0.00012539 -0.00012539 -0.00012539 -0.00012539]",
CCn1c2ccc(cc2[nH+]c1CN(CC#C)[C@H]1CCS(=O)(=O)C1)F,"[-0.00010629 -0.00012539 -0.00280694 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00163476 -0.00199553 -0.00163476 -0.00012539
 -0.00240294 -0.00012539 -0.00138068 -0.00032663 -0.00051674 -0.00012539
 -0.00012539 -0.00139068 -0.00127933 -0.00127933 -0.00012539 -0.00125305]",
c1cc(ccc1[C@@H]1CC(=O)NC2=NC(=NC(=O)[C@@H]12)N)F,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00050031 -0.00012539 -0.00129384 -0.00127933 -0.00128451 -0.00129384
 -0.00229036 -0.00129384 -0.00229036 -0.00129384 -0.00127933 -0.00051674
 -0.00098909 -0.00125305]",
c1ccc(cc1)[C@H](C(=O)N)OC(=O)CSc1ccc(cc1)Br,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00050031 -0.00129384 -0.00127933 -0.00098909 -0.00132006 -0.00129384
 -0.00127933 -0.00012539 -0.00138914 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00129459]",
Cc1c2c(ncnc2N2C[C@@H]([C@H](C2)O)N2CCOCC2)n(n1)C,"[-0.00010629 -0.00163476 -0.00163476 -0.00163476 -0.00279721 -0.00064045
 -0.00279721 -0.00163476 -0.00231935 -0.00012539 -0.00051674 -0.00050031
 -0.00012539 -0.00031088 -0.00240294 -0.00012539 -0.00012539 -0.00132743
 -0.00012539 -0.00012539 -0.00280694 -0.00279721 -0.00010629]",
CCC[N@H+]1CC[C@@H](CC1)NC(=O)C=C(C)C,"[-0.00010629 -0.00012539 -0.00012539 -0.00156546 -0.00012539 -0.00012539
 -0.00051674 -0.00012539 -0.00012539 -0.00128451 -0.00129384 -0.00127933
 -0.00027225 -0.00129384 -0.00010629 -0.00010629]",
C#CC[C@H](c1ccccn1)OC(=O)Cn1c(=O)n2ccccc2n1,"[-0.00032663 -0.00138068 -0.00012539 -0.00050031 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00279721 -0.00132006 -0.00129384
 -0.00127933 -0.00012539 -0.00280694 -0.00163476 -0.00127933 -0.00280694
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00279721]",
C=CCN1C[C@]2(CN(C[C@H]2C1=O)C(=O)CC(F)(F)F)C(=O)[O-],"[ 9.8345699e-05 -2.7225306e-04 -1.2538536e-04 -2.3193466e-03
 -1.2538536e-04 -1.4713715e-03 -1.2538536e-04 -2.3193466e-03
 -1.2538536e-04 -5.1673595e-04 -1.2938365e-03 -1.2793345e-03
 -1.2938365e-03 -1.2793345e-03 -1.2538536e-04 -1.5082780e-03
 -1.2530498e-03 -1.2530498e-03 -1.2530498e-03 -1.2938365e-03
 -1.2793345e-03 -1.1769274e-03]",
CCOC(=O)c1cnn(c1)[C@H]1CCCN(C1)Cc1cc(cc[nH+]1)OC,"[-0.00010629 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00163476
 -0.00064045 -0.00279721 -0.00280694 -0.00064045 -0.00051674 -0.00012539
 -0.00012539 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00163476
 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00199553 -0.00132006
 -0.00010629]",
C1CCC(C1)[NH2+]CCN1CCCS1(=O)=O,"[-0.00012539 -0.00012539 -0.00012539 -0.00048149 -0.00012539 -0.0011768
 -0.00012539 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00012539
 -0.00139068 -0.00127933 -0.00127933]",
CC(C)CNC(=O)N1CCN(CC1)CCCOCC(F)(F)F,"[-0.00010629 -0.00048149 -0.00010629 -0.00012539 -0.00128451 -0.00129384
 -0.00127933 -0.00231935 -0.00012539 -0.00012539 -0.00240294 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00132743 -0.00012539
 -0.00150828 -0.00125305 -0.00125305 -0.00125305]",
CCOC(=O)CC[N@H+]1CCC[C@H](C1)NC(=O)C,"[-0.00010629 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00012539
 -0.00012539 -0.00156546 -0.00012539 -0.00012539 -0.00012539 -0.00050031
 -0.00012539 -0.00128451 -0.00129384 -0.00127933 -0.00010629]",
c1cc(ccc1[C@@H](CN1CCO[C@@H](C1)Cn1cncn1)O)F,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00051674 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00132743
 -0.00051674 -0.00012539 -0.00012539 -0.00280694 -0.00064045 -0.00279721
 -0.00064045 -0.00279721 -0.00031088 -0.00125305]",
C1[C@H]2COC(=O)N2CC1=O,"[-0.00012539 -0.00051674 -0.00012539 -0.00132006 -0.00129384 -0.00127933
 -0.00231935 -0.00012539 -0.00129384 -0.00127933]",
CC[C@H](C)NC(=O)c1csc(n1)Nc1ccc(c(c1)F)F,"[-0.00010629 -0.00012539 -0.00050031 -0.00010629 -0.00128451 -0.00129384
 -0.00127933 -0.00163476 -0.00064045 -0.00184458 -0.00163476 -0.00279721
 -0.00128451 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00125305 -0.00125305]",
c1ccc(cc1)c1c2[nH]c3ccccc3c2cc(n1)C(=O)NN,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00163476 -0.00177765 -0.00163476 -0.00064045 -0.00064045
 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00163476
 -0.00279721 -0.00129384 -0.00127933 -0.00128451 -0.00101801]",
C#C[C@H](C1(CCCCC1)O)n1c2ccccc2nn1,"[-0.00032663 -0.00138068 -0.00050031 -0.00150828 -0.00012539 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00031088 -0.00280694 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00279721
 -0.00279721]",
c1ccc(c(c1)C1=CCN(CC1)C(=O)c1ccnnc1)Cl,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045
 -0.00129384 -0.00027225 -0.00012539 -0.00231935 -0.00012539 -0.00012539
 -0.00129384 -0.00127933 -0.00163476 -0.00064045 -0.00064045 -0.00279721
 -0.00279721 -0.00064045 -0.00138915]",
CCC(CC)(C[NH+]=C(N)N)c1ccccc1,"[-0.00010629 -0.00012539 -0.00150828 -0.00012539 -0.00010629 -0.00012539
 -0.00150484 -0.00129384 -0.00098909 -0.00098909 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00064045]",
c1cc(cnc1)c1nc(cc(n1)[O-])[C@H]1CCCC[N@@H+]1C1CCCC1,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00279721 -0.00064045
 -0.00163476 -0.00279721 -0.00163476 -0.00064045 -0.00163476 -0.00279721
 -0.00117693 -0.00051674 -0.00012539 -0.00012539 -0.00012539 -0.00012539
 -0.00162851 -0.00048149 -0.00012539 -0.00012539 -0.00012539 -0.00012539]",
c1c(nns1)c1nn2c(nnc2s1)C(F)(F)F,"[-0.00064045 -0.00163476 -0.00279721 -0.00279721 -0.00184458 -0.00163476
 -0.00279721 -0.00280694 -0.00163476 -0.00279721 -0.00279721 -0.00163476
 -0.00184458 -0.00150828 -0.00125305 -0.00125305 -0.00125305]",
C[C@@H]([C@@H](CO)SC)NC(=O)c1cc([nH]n1)C1CCCCC1,"[-0.00010629 -0.00051674 -0.00051674 -0.00012539 -0.00031088 -0.00138914
 -0.00010629 -0.00128451 -0.00129384 -0.00127933 -0.00163476 -0.00064045
 -0.00163476 -0.00177765 -0.00279721 -0.00048149 -0.00012539 -0.00012539
 -0.00012539 -0.00012539 -0.00012539]",
CO[C@H]1CN([C@H]2[C@@H]1OCCC2)C(=O)c1cnccn1,"[-0.00010629 -0.00132743 -0.00051674 -0.00012539 -0.00231935 -0.00051674
 -0.00050031 -0.00132743 -0.00012539 -0.00012539 -0.00012539 -0.00129384
 -0.00127933 -0.00163476 -0.00064045 -0.00279721 -0.00064045 -0.00064045
 -0.00279721]",
CC(C)(C)OC(=O)N1C[C@H]([C@H](C1)C(F)(F)F)CO,"[-0.00010629 -0.00150828 -0.00010629 -0.00010629 -0.00132006 -0.00129384
 -0.00127933 -0.00231935 -0.00012539 -0.00050031 -0.00050031 -0.00012539
 -0.00150828 -0.00125305 -0.00125305 -0.00125305 -0.00012539 -0.00031088]",
COCOCCC#C,"[-0.00010629 -0.00132743 -0.00012539 -0.00132743 -0.00012539 -0.00012539
 -0.00138068 -0.00032663]",
c1cc(cc(c1)S(=O)(=O)Nc1ccc2c(c1)N=[NH+]C2)S(=O)(=O)N,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00163476 -0.00064045
 -0.00139068 -0.00127933 -0.00127933 -0.00128451 -0.00163476 -0.00064045
 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00229036 -0.00150484
 -0.00012539 -0.00139068 -0.00127933 -0.00127933 -0.00101801]",
CCCCO[C@@H](C)C(=O)NN,"[-0.00010629 -0.00012539 -0.00012539 -0.00012539 -0.00132743 -0.00051674
 -0.00010629 -0.00129384 -0.00127933 -0.00128451 -0.00101801]",
CC(C)[C@H](C(=O)Nc1ccc(cc1F)O)N1CCCC1=O,"[-0.00010629 -0.00048149 -0.00010629 -0.00050031 -0.00129384 -0.00127933
 -0.00128451 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00163476 -0.00125305 -0.00031789 -0.00231935 -0.00012539 -0.00012539
 -0.00012539 -0.00129384 -0.00127933]",
CC1(C=Cc2cc3c(cc2O1)OC[C@@]1([C@H]3Oc2c1ccc(c2)O)O)C,"[-0.00010629 -0.00150828 -0.00027225 -0.00027225 -0.00163476 -0.00064045
 -0.00163476 -0.00163476 -0.00064045 -0.00163476 -0.00132006 -0.00132006
 -0.00012539 -0.00148952 -0.00051674 -0.00132006 -0.00163476 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00031789 -0.00031088
 -0.00010629]",
C[N@H+](Cc1ccc(o1)CO)Cc1cc(no1)c1ccncc1,"[-0.00010629 -0.00162851 -0.00012539 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00182169 -0.00012539 -0.00031088 -0.00012539 -0.00163476
 -0.00064045 -0.00163476 -0.00279721 -0.00182169 -0.00163476 -0.00064045
 -0.00064045 -0.00279721 -0.00064045 -0.00064045]",
CC1=C[C@H]2C(=NC=C2C[NH2+]C)C=C1,"[-0.00010629 -0.00129384 -0.00027225 -0.00051674 -0.00129384 -0.00229036
 -0.00027225 -0.00129384 -0.00012539 -0.0011768  -0.00010629 -0.00027225
 -0.00027225]",
CCOc1ccc(cc1OC)CNC(=O)CCc1nc(no1)C,"[-0.00010629 -0.00012539 -0.00132006 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00163476 -0.00132006 -0.00010629 -0.00012539
 -0.00128451 -0.00129384 -0.00127933 -0.00012539 -0.00012539 -0.00163476
 -0.00279721 -0.00163476 -0.00279721 -0.00182169 -0.00010629]",
C[C@H]1CCCN(C1)C(=O)C(=O)Nc1ccccc1OCCCOC,"[-0.00010629 -0.00051674 -0.00012539 -0.00012539 -0.00012539 -0.00231935
 -0.00012539 -0.00129384 -0.00127933 -0.00129384 -0.00127933 -0.00128451
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476
 -0.00132006 -0.00012539 -0.00012539 -0.00012539 -0.00132743 -0.00010629]",
C[C@H]1CCC[C@H](C1)OC(=O)Cn1cnc2c1c(=O)n(c(=O)n2C)C,"[-0.00010629 -0.00051674 -0.00012539 -0.00012539 -0.00012539 -0.00050031
 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00012539 -0.00280694
 -0.00064045 -0.00279721 -0.00163476 -0.00163476 -0.00163476 -0.00127933
 -0.00280694 -0.00163476 -0.00127933 -0.00280694 -0.00010629 -0.00010629]",
CC[N@@H+]1CCN(CC1)C(=O)N[C@H]1CCCC[C@H]1C,"[-0.00010629 -0.00012539 -0.00145891 -0.00012539 -0.00012539 -0.00231935
 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00128451 -0.00051674
 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00051674 -0.00010629]",
C[C@H]1CCCN(C1)C(=O)c1c(c(ns1)C(=O)NC)N,"[-0.00010629 -0.00051674 -0.00012539 -0.00012539 -0.00012539 -0.00231935
 -0.00012539 -0.00129384 -0.00127933 -0.00163476 -0.00163476 -0.00163476
 -0.00279721 -0.00184458 -0.00129384 -0.00127933 -0.00128451 -0.00010629
 -0.00098909]",
c1ccc(cc1)C1(CCC1)CNc1cn[nH]c(=O)c1Cl,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00150828 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00128451
 -0.00163476 -0.00064045 -0.00279721 -0.00177765 -0.00163476 -0.00127933
 -0.00163476 -0.00138915]",
c1cc(oc1C[NH+]1CCOCC1)C(=O)NN,"[-0.00064045 -0.00064045 -0.00163476 -0.00182169 -0.00163476 -0.00012539
 -0.00145891 -0.00012539 -0.00012539 -0.00132743 -0.00012539 -0.00012539
 -0.00129384 -0.00127933 -0.00128451 -0.00101801]",
c1ccc(cc1)C[N@H+]1CC[C@@H](CC1)OCCC(=O)N,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00012539 -0.00156546 -0.00012539 -0.00012539 -0.00051674 -0.00012539
 -0.00012539 -0.00132743 -0.00012539 -0.00012539 -0.00129384 -0.00127933
 -0.00098909]",
CC1=CS[C@@H]2[C@@H]1C(=C(S2)C1=NN[C@@](C1)(C(F)(F)F)O)C,"[-0.00010629 -0.00129384 -0.00027225 -0.00138914 -0.00050031 -0.00050031
 -0.00129384 -0.00129384 -0.00138914 -0.00129384 -0.00229036 -0.00128451
 -0.00148952 -0.00012539 -0.00150828 -0.00125305 -0.00125305 -0.00125305
 -0.00031088 -0.00010629]",
c1cc(sc1)/C=C\C1=NO[C@](C1)(C(F)(F)F)O,"[-0.00064045 -0.00064045 -0.00163476 -0.00184458 -0.00064045 -0.00027225
 -0.00027225 -0.00129384 -0.00229036 -0.00132006 -0.00147137 -0.00012539
 -0.00150828 -0.00125305 -0.00125305 -0.00125305 -0.00031088]",
CC(C)CCC(=O)N1CC[NH+](CC1)CCCOC,"[-0.00010629 -0.00048149 -0.00010629 -0.00012539 -0.00012539 -0.00129384
 -0.00127933 -0.00231935 -0.00012539 -0.00012539 -0.00145891 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00132743 -0.00010629]",
c1c([nH+]cnc1NCCC[N@@H+]1CCCC[C@H]1CO)C1CC1,"[-0.00064045 -0.00163476 -0.00199553 -0.00064045 -0.00279721 -0.00163476
 -0.00128451 -0.00012539 -0.00012539 -0.00012539 -0.00162851 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00051674 -0.00012539 -0.00031088
 -0.00048149 -0.00012539 -0.00012539]",
COCc1c2c([nH]n1)OC(=C([C@@H]2c1ccsc1)C#N)N,"[-0.00010629 -0.00132743 -0.00012539 -0.00163476 -0.00163476 -0.00163476
 -0.00177765 -0.00279721 -0.00132006 -0.00129384 -0.00129384 -0.00050031
 -0.00163476 -0.00064045 -0.00064045 -0.00184458 -0.00064045 -0.00138068
 -0.00214984 -0.00098909]",
CC(C)[C@H](C(=O)NCC(=O)OC)N[C@@H](C(C)C)C(=O)OC,"[-0.00010629 -0.00048149 -0.00010629 -0.00050031 -0.00129384 -0.00127933
 -0.00128451 -0.00012539 -0.00129384 -0.00127933 -0.00132006 -0.00010629
 -0.00129961 -0.00051674 -0.00048149 -0.00010629 -0.00010629 -0.00129384
 -0.00127933 -0.00132006 -0.00010629]",
CCc1c[nH+]c(nc1N(C)CCCc1[nH+]ccn1C)N,"[-0.00010629 -0.00012539 -0.00163476 -0.00064045 -0.00199553 -0.00163476
 -0.00279721 -0.00163476 -0.00231935 -0.00010629 -0.00012539 -0.00012539
 -0.00012539 -0.00163476 -0.00199553 -0.00064045 -0.00064045 -0.00280694
 -0.00010629 -0.00098909]",
c1cc(ccc1n1ccc(n1)CC[NH3+])F,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00280694 -0.00064045 -0.00064045 -0.00163476 -0.00279721 -0.00012539
 -0.00012539 -0.00110739 -0.00125305]",
CCOC(=O)Cc1csc(n1)NC(=O)Cn1cc(ccc1=O)[N+](=O)[O-],"[-0.00010629 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00012539
 -0.00163476 -0.00064045 -0.00184458 -0.00163476 -0.00279721 -0.00128451
 -0.00129384 -0.00127933 -0.00012539 -0.00280694 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00127933 -0.00260617 -0.00127933
 -0.00117693]",
