SMILES,Atom_importance,Bond_importance
CCCCOC(=O)C1=C(Nc2ncnn2[C@@H]1c1cccc(c1)F)C,"[1.8606635e-04 1.4640484e-04 1.1133638e-04 7.4273681e-05 5.5797696e-05
 4.3463104e-05 1.3874086e-04 6.7852219e-05 7.3344265e-05 4.2541684e-05
 3.1334028e-05 1.1002331e-04 1.9631608e-04 1.2576296e-04 1.5908846e-04
 1.3995144e-06 3.2156135e-05 1.7430593e-04 8.8227360e-05 9.5790638e-05
 2.7315505e-06 1.9130098e-04 1.7018452e-04 1.3526312e-04]",
C[C@H]1CCCC[C@@H]1OCC[N@@H+]1CCCC2(C1)OCCO2,"[2.9000968e-05 5.1356074e-05 4.6610414e-05 2.1713035e-05 3.2506752e-05
 8.4152132e-05 1.3785335e-04 1.1206380e-04 1.6457035e-04 5.7840639e-06
 1.4956550e-04 1.6079882e-04 1.9145942e-04 3.3830165e-05 2.0449040e-06
 1.4867619e-04 1.7541453e-04 1.1755770e-04 3.0213656e-05 1.3594735e-04]",
CCCc1cc(n[nH]1)C(=O)N1CCC[N@H+](CC1)C,"[1.3857106e-04 1.4627867e-04 3.7809456e-05 5.8084090e-05 6.7449568e-05
 1.9941760e-04 1.4610300e-04 9.8955235e-05 4.6277935e-05 1.7397932e-04
 1.3116508e-04 1.3510245e-04 1.3288084e-04 8.2487109e-05 1.8391176e-05
 1.7872470e-04 1.8775808e-04 6.8757536e-06]",
c1c2c(nc3c1c(c(s3)C(=O)OC1CCCCC1)N)CCCC2,"[5.0375438e-05 1.5949375e-04 4.3170687e-05 1.1421760e-04 1.3312532e-04
 1.6966656e-04 4.0956595e-05 1.5167627e-04 1.4507730e-04 1.9837882e-04
 6.8869842e-05 4.1025272e-05 1.4319437e-04 1.8545034e-04 1.5955657e-04
 2.3012022e-05 6.3574458e-05 1.6306670e-04 5.0921939e-05 5.3916188e-05
 4.2092764e-05 8.8175206e-05 4.6195404e-05]",
C[C@H](C(=O)OCc1ccccc1)N,"[9.8867073e-05 7.3590556e-05 5.1541600e-05 3.7447298e-05 1.8309514e-04
 3.2597451e-05 7.9376914e-06 1.5169555e-04 6.6581131e-05 1.4308649e-04
 1.3917324e-04 1.5942621e-04 3.8528367e-05]",
Cc1cc(c(cc1Cl)OC)NC(=O)/C(=C/c1cccn1C)/C#N,"[1.3174964e-04 1.8723941e-04 6.3761145e-05 1.5155318e-04 2.2361033e-05
 2.9709625e-05 4.0269289e-05 8.1209051e-05 9.6149335e-05 1.0421221e-04
 1.4905796e-04 9.8991099e-05 1.8149619e-04 6.1581355e-05 4.1997984e-05
 1.4936152e-05 6.4813110e-05 8.3472056e-05 3.6987873e-05 4.2511198e-05
 2.9191902e-05 1.7410661e-04 1.5986941e-04]",
CC(C)(CO)[NH2+]C[C@@H](COC1(CCCCC1)C#C)O,"[1.34023518e-04 3.45825538e-05 1.52124092e-04 5.44087488e-05
 6.57736746e-05 1.06132298e-04 3.06634356e-05 1.48692343e-04
 1.32203961e-04 5.09290185e-05 1.07705255e-05 1.18778182e-04
 1.35613780e-04 7.37970622e-05 1.31850335e-04 7.89862024e-05
 2.59260719e-06 1.69075516e-04 1.14715782e-04]",
C[C@H](CCCO)NC(=O)Nc1ccc(c(c1)F)N1CCOCC1,"[8.9683344e-05 8.0406018e-05 1.3430041e-04 1.0972644e-05 8.3113962e-05
 4.8879559e-05 7.0810027e-05 2.3174583e-05 1.3740051e-04 1.6607498e-04
 1.9016417e-04 3.0566374e-05 1.4461849e-04 1.2023496e-04 4.9307640e-05
 3.4575696e-06 4.9779403e-05 2.5326723e-05 1.3764953e-04 6.2938976e-05
 9.6682175e-05 1.3496225e-04 6.6397064e-05]",
Cn1c(ncn1)[C@@](C(=C)C(=O)OC)(C(F)(F)F)O,"[9.13734111e-05 1.50143082e-04 1.93569969e-04 5.46944066e-05
 1.83032345e-04 6.96034185e-05 5.22620903e-05 5.70472766e-05
 1.69033054e-04 1.31414912e-04 1.74186898e-05 1.37013209e-04
 1.40727279e-04 1.07516935e-04 9.34388154e-05 1.48484352e-04
 8.59858992e-05 3.73441594e-06]",
CCc1c(c([nH]c1C(=O)C[N@H+]1CCC[C@H](C1)COCC)C)C(=O)C,"[3.9511491e-05 8.8693387e-06 3.6404796e-05 1.0665857e-04 1.0290083e-04
 1.3011954e-04 9.6084834e-05 1.0249227e-04 3.8497794e-05 1.2639744e-04
 8.6700449e-05 3.8756141e-05 1.3574757e-04 6.4949621e-05 1.2653435e-04
 2.9171568e-05 1.6346315e-04 1.2341767e-04 2.2244067e-05 6.2330546e-05
 5.9956728e-05 1.7645922e-04 1.1190435e-04 1.7205927e-04]",
C/C(=C/C(=O)NCCC(=O)N1CCOCC1)/c1ccc(cc1)F,"[1.0901321e-04 1.4800476e-04 1.2659130e-04 1.1199596e-04 1.5524773e-04
 1.3662816e-04 1.2959620e-04 5.3703420e-06 2.2653963e-05 7.5075986e-05
 1.8338853e-04 1.3914736e-05 1.8243739e-04 7.8116536e-05 3.5045521e-06
 1.8270961e-04 1.0618174e-04 1.9835804e-04 1.9676980e-04 1.9417157e-04
 1.8096315e-04 1.2711259e-04 1.3120897e-04]",
COc1cnc(cc1O)C#N,"[1.1178895e-04 7.0114344e-05 1.7818829e-04 7.1118989e-06 1.9845167e-05
 1.4233773e-04 9.8904049e-05 9.6140087e-05 2.9326955e-05 1.5098824e-04
 1.6640968e-05]",
CC[C@@H](C)n1c(c(cn1)C(=O)N[C@@H](C)CCC(C)C)C1CC1,"[3.80019665e-05 7.08782463e-05 1.36758972e-04 5.29839999e-05
 1.79269540e-04 6.59233774e-05 7.88832986e-05 1.10078254e-04
 7.71535269e-05 3.44584441e-05 7.95482902e-06 4.37164272e-05
 3.51845956e-05 5.75071635e-06 6.46307381e-05 8.43181115e-05
 1.92832391e-04 1.70849853e-05 1.35980939e-04 6.71999805e-05
 9.09733790e-05 1.08621847e-04]",
c1ccc2c(c1)ncc(=O)n2Cc1cc(ccc1F)F,"[5.6240351e-05 1.4363628e-04 7.0163740e-05 7.8494224e-05 4.7666155e-05
 1.3225418e-04 7.6323362e-05 1.1349288e-05 7.0383605e-05 6.4193278e-05
 2.3709499e-05 3.6660378e-05 1.1177570e-04 1.4897359e-04 5.7380508e-05
 4.2402637e-05 1.5744778e-05 1.8621917e-04 4.8538983e-05 3.2188091e-05]",
C[C@@H](c1nnc(o1)SC/C=C/c1ccccc1)NC(=O)OC(C)(C)C,"[1.7155724e-04 6.4056032e-05 1.3865729e-05 1.4865433e-04 1.4640627e-04
 1.9013413e-04 3.3120223e-06 1.7588711e-04 1.5498353e-04 7.1650458e-05
 8.5691965e-05 8.4314684e-05 1.7343677e-04 2.4968374e-05 7.7860073e-05
 1.7813469e-04 1.7830747e-05 1.3671271e-05 1.8540540e-04 1.5127630e-04
 2.6985865e-05 1.9105061e-04 1.2517162e-04 9.4475188e-05 1.6118867e-04]",
C=CCN(CC=C)C(=O)CSc1nnc(n1N)c1ccccc1,"[1.3665890e-04 9.7700802e-05 8.1145583e-05 5.8962501e-05 9.4774296e-05
 1.6957235e-04 1.7052714e-04 4.3387361e-05 9.7621494e-05 3.0126716e-05
 5.3508929e-06 1.9529818e-04 1.3011819e-04 4.6437995e-05 2.2875225e-05
 1.4419915e-04 1.3472028e-04 8.4443360e-05 1.3135391e-04 1.3182193e-04
 5.3387110e-05 1.4657914e-04 5.8225018e-05]",
C[C@@H](C(C)C)[NH2+]Cc1ccc(cc1)N1CCOCC1,"[1.3773952e-04 1.4017867e-04 1.9814273e-04 1.4266733e-05 1.4361045e-04
 1.0409560e-04 1.2797331e-04 1.8848879e-04 1.7058161e-04 3.0450228e-05
 1.0399745e-04 8.3064864e-05 1.4320324e-04 1.9533938e-04 1.0186516e-04
 1.3134484e-04 4.9463782e-05 9.8920740e-05 1.9880959e-04]",
C[C@H](C(C)C)[NH2+]C[C@H]1CN(CCO1)C,"[6.58003264e-05 1.40966062e-04 1.91659026e-04 1.75020163e-04
 9.18117530e-06 1.12760696e-04 1.39741765e-04 1.57590748e-05
 2.24799987e-06 5.05085372e-05 1.65083038e-04 8.54867612e-05
 8.85937698e-05 1.49367028e-04]",
CC(C)Cc1nnc(s1)NC(=O)[C@@H]1CCCN1C(=O)c1cccs1,"[1.8367663e-04 1.8619168e-04 9.6645359e-05 2.9026485e-05 3.7112193e-06
 3.3331871e-05 1.3020470e-04 1.9867116e-04 6.6886023e-05 1.2633140e-04
 4.4640487e-06 1.2947273e-04 7.4860487e-05 1.5506234e-04 1.4811024e-04
 1.7729156e-04 1.0706786e-04 8.3987157e-05 4.0754458e-05 2.2197688e-05
 9.3290022e-05 4.6262867e-05 1.3156779e-04 1.9077412e-04]",
CCC[C@@H](C)N1C[C@H](CC1=O)C(=O)Nc1nnc(s1)C(F)(F)F,"[1.93549946e-04 1.75738853e-04 4.30520558e-05 1.85238619e-04
 1.55045083e-04 8.71168231e-05 1.13065274e-04 1.26994200e-04
 7.88842735e-05 1.57882838e-04 1.37096431e-04 6.25133835e-05
 1.93305037e-04 1.25568942e-04 1.31695517e-04 1.02327760e-06
 1.83883429e-04 5.56175655e-05 1.88714475e-04 1.80202391e-04
 1.35507871e-04 7.92737192e-05 8.51623627e-05]",
Cc1c(c(nc(n1)N)C)CCC(=O)N(C)CC1(COC1)C,"[1.38476578e-04 7.54423891e-05 2.20268030e-05 1.61054399e-04
 1.10957124e-04 1.53904708e-04 1.58817566e-04 1.21766017e-04
 9.68045570e-05 1.26820538e-04 1.94651111e-05 1.46758757e-05
 1.99859627e-04 1.56225951e-06 6.77348144e-05 8.57841733e-05
 1.75884881e-04 1.03580867e-04 1.13504298e-04 1.96760986e-04
 1.29730164e-04]",
C1[C@@H](CC(=O)C(=C1[O-])O)C(=O)[O-],"[1.5757581e-04 1.2645032e-04 4.8147060e-05 3.7427275e-05 8.4014180e-05
 1.4403030e-04 1.9551622e-04 5.2555388e-05 9.7842159e-05 4.3245858e-05
 5.2063028e-06 3.0548326e-05]",
C[C@H]1CCCC[C@@H]1NC(=O)[C@@H](C)O/N=C(\COc1ccccc1)/N,"[1.95062123e-04 4.19821881e-05 1.94874548e-04 2.68128460e-05
 2.83057361e-05 5.04693935e-06 1.30429355e-04 1.57633011e-04
 1.68761690e-04 1.97033180e-04 1.26978441e-04 2.31691592e-06
 1.45254089e-04 2.90183252e-05 1.43942030e-04 8.89181247e-05
 1.60173076e-04 1.57306422e-04 4.28320564e-05 5.68397372e-05
 5.48387034e-05 2.76517221e-05 1.20257464e-04 5.40809997e-05]",
CC(C)(C)[C@@H](C(=O)N)NC(=O)Nc1ccc(nn1)c1ccccc1,"[2.5379288e-06 4.3875934e-05 1.3678733e-04 4.5910609e-05 7.6405755e-05
 1.4832684e-04 1.0258737e-04 1.9121026e-04 4.7960539e-06 1.6482815e-04
 1.4750428e-04 3.3587952e-05 1.9929856e-04 9.0867805e-05 1.0080737e-04
 1.0462319e-04 1.2165549e-05 9.3037517e-05 1.6363195e-04 6.5861852e-05
 1.4804852e-04 9.5000059e-06 1.3626694e-05 1.3414373e-04]",
Cc1cccc(c1C)C(=O)NCCCN1CCOCC1,"[8.1657912e-05 1.0897598e-04 1.5625774e-04 1.2973850e-04 1.9789401e-05
 5.2758227e-05 1.9887123e-04 1.6666099e-04 1.0687591e-05 5.5119028e-05
 5.1483319e-05 1.0959201e-04 7.3836440e-05 1.0840389e-04 4.6029993e-05
 1.8569778e-04 2.5341100e-07 3.4128076e-05 7.6477139e-05 1.5149682e-04]",
CCc1c(sc(n1)NC(=O)CN(CC(=O)OCC)C(C)C)C,"[1.5749609e-04 1.3741510e-04 8.7138069e-06 1.1282753e-04 1.1170039e-04
 7.8238496e-05 1.5426493e-04 1.8876963e-04 1.8414442e-04 1.6139061e-04
 1.2981836e-04 5.0110324e-05 5.1574847e-05 9.6663862e-05 8.5982356e-06
 1.2006728e-04 3.7725695e-05 1.2125529e-04 1.9036626e-04 1.5048189e-04
 1.0247137e-04 1.8922241e-04]",
c1ccc(cc1)c1cc(c(s1)NC(=O)[C@H]1CCC=CC1)C(=O)N,"[7.1440074e-05 3.0782392e-06 8.8335300e-06 1.6871042e-04 4.3414446e-05
 1.5975556e-05 9.8750861e-05 1.4850247e-04 5.3521244e-06 6.5525841e-05
 7.4739000e-05 1.8992052e-04 1.9941428e-04 8.8780544e-05 3.4902558e-05
 1.1551551e-04 1.5375977e-04 1.8068089e-04 1.1845527e-04 1.7261940e-04
 4.3187356e-06 1.7740103e-04 2.7173648e-05]",
CCOc1cc(ccc1OC(F)F)C[N@@H+]1CC[C@H](C1)C[NH+]1CCCC1,"[1.2093824e-04 1.7251428e-04 1.7267087e-04 1.4627748e-04 1.9287212e-04
 1.1625821e-04 6.0077742e-05 3.9764902e-05 8.7062552e-05 1.6452461e-04
 2.0230762e-05 1.9573147e-04 1.8880902e-04 3.4335069e-05 5.0423467e-05
 9.8851095e-05 5.1588406e-05 4.4578494e-05 4.4824654e-05 1.9081791e-04
 6.3617423e-05 1.9285182e-04 1.8675781e-04 1.8959476e-04 6.3681684e-05]",
c1cnc(cc1CNC(=O)N1CCC(CC1)CO)OCC(F)(F)F,"[1.98182432e-04 6.14459059e-05 1.33910406e-04 1.72170269e-06
 3.64894258e-05 1.64100726e-04 1.06403335e-04 1.22215424e-04
 4.52702125e-06 1.39267868e-04 6.07834445e-05 1.72615561e-04
 5.38911809e-05 1.15749699e-05 1.43893994e-04 9.27496003e-05
 7.53325658e-05 8.46341718e-05 1.15644441e-04 1.42918478e-04
 4.16280600e-05 1.29953434e-04 3.16613841e-05 1.88534032e-04]",
Cc1c(oc(n1)N)C(=O)OC,"[1.9671713e-04 1.6740015e-04 9.1797483e-05 1.9497603e-04 1.8077069e-05
 7.4308184e-05 7.9119724e-05 1.7197354e-04 1.7641549e-05 8.7812630e-05
 1.8342148e-04]",
CN(C)c1ccccc1C#CCNC(=O)c1cccc(c1)[N+](=O)[O-],"[4.79593837e-05 1.41560988e-04 7.79246329e-05 5.26180629e-05
 1.65154284e-04 6.54644537e-05 8.25300376e-05 1.35718612e-04
 1.54465524e-04 1.15088289e-04 1.54620677e-04 1.26053099e-04
 7.88268444e-05 7.38523595e-05 1.23859660e-04 1.32327506e-04
 1.78520932e-04 3.49084039e-05 1.96891953e-04 6.85575969e-06
 1.29032502e-04 7.34792993e-05 1.59574163e-04 1.09740446e-04]",
C[C@H]1COCCN1[C@@H](C)CNC(=O)c1ccc(nc1)OCC(F)F,"[8.78177088e-05 2.58434702e-05 1.84367964e-04 8.53302845e-05
 1.35927155e-04 1.61513948e-04 1.08631748e-05 1.74574874e-04
 1.43794416e-04 1.26269879e-04 1.96282272e-04 1.49243438e-04
 1.04523642e-04 9.42457264e-05 1.26493163e-04 1.17705036e-04
 1.11103654e-04 1.31789813e-04 1.16656614e-04 1.19435492e-04
 1.56425958e-04 1.95214379e-04 5.54622202e-05 1.18749391e-04]",
Cc1[nH+]c(cc(n1)N)[C@H]1CN(CCO1)Cc1cnn(c1)C,"[1.7485858e-04 1.0235411e-04 1.4263026e-04 8.5245090e-05 9.8675511e-05
 1.8494572e-04 1.4307300e-04 1.6327658e-04 1.0639666e-05 9.5385127e-05
 1.0381717e-04 8.4937012e-05 3.1176383e-05 1.3585007e-04 5.3632171e-05
 6.7450637e-05 1.0582520e-04 3.6393649e-05 1.3545335e-04 9.7049369e-06
 3.0812022e-05]",
CC(C)NC(=O)COC(=O)Cn1c2ccccc2[nH]c1=O,"[3.3707398e-05 1.6394220e-04 2.3000042e-05 1.6817557e-04 6.7253932e-05
 1.9358400e-04 1.8395945e-04 2.0169020e-05 1.5123337e-04 1.3368296e-04
 1.9998869e-04 8.3950901e-05 1.7705490e-04 5.8445996e-05 3.1143190e-05
 1.4222512e-04 5.5226912e-05 1.9588141e-04 1.9787459e-04 1.3778053e-04
 3.1407209e-05]",
CC(C)C(=O)N1CCC(CC1)C(=O)OCCCc1ccncc1,"[7.92965875e-05 1.43315745e-04 1.42559147e-05 9.29435555e-05
 5.97365542e-05 1.91068728e-04 1.20363096e-04 8.34111925e-05
 1.36967385e-04 4.08671531e-06 9.96286108e-05 1.41245735e-04
 6.94116025e-05 1.47284256e-04 1.04973362e-04 1.85611003e-04
 8.88206414e-05 1.33429130e-04 1.41263867e-04 4.54228539e-05
 1.06144333e-04 3.13900164e-05 1.94542863e-05]",
CC(C)(C)c1ccc(c(c1)O)C(F)(F)F,"[1.93212807e-04 1.72940127e-04 1.86172620e-04 5.01338836e-05
 1.10104236e-04 3.81961945e-05 1.69668765e-05 3.85464955e-05
 1.03433893e-04 7.73600841e-05 9.26010180e-05 1.38294199e-04
 1.38365227e-04 1.14821742e-04 6.98017539e-05]",
CCOC(=O)ON=C(c1ccccc1)c1ccccc1,"[1.1124191e-04 1.3682536e-04 1.4119946e-04 1.9162208e-04 1.3821141e-04
 7.3023570e-05 1.5403739e-04 1.5685592e-04 2.9596116e-05 4.5105695e-05
 7.0400733e-05 7.8755511e-05 8.4562162e-05 1.2991732e-04 1.6043699e-04
 8.3376071e-05 1.6134635e-06 1.6513049e-04 5.5941513e-05 6.3072679e-05]",
c1cc2cccc3c2c(c1)/C(=N\Nc1ccc(c(c1)C(=O)[O-])Cl)/C3=O,"[1.77768641e-04 4.14133574e-05 1.85715771e-06 8.28698394e-05
 1.25809005e-04 9.12122196e-05 1.32640096e-04 1.85861529e-04
 8.80873413e-05 2.58973287e-05 1.84683740e-05 1.03547667e-04
 2.73677529e-06 3.28858805e-05 1.09139946e-04 1.31342560e-04
 1.98184134e-04 9.55046780e-05 1.51059969e-04 1.10847956e-04
 1.69614414e-05 7.06798892e-05 9.92886708e-05 1.82427524e-04
 3.90851565e-05]",
CC(C)[C@@]([C@@H](C)OC)(C(=O)OCC1=CC[N@@H+]2[C@H]1[C@@H](CC2)O)O,"[4.21075747e-05 1.13225593e-04 1.16789575e-04 1.37433686e-04
 1.24818529e-04 2.92645618e-05 8.66024639e-05 1.28479951e-04
 1.44298727e-04 4.69696279e-05 1.66278522e-04 1.65293357e-04
 1.39690412e-04 9.67423548e-05 2.28783192e-05 1.35095528e-04
 7.27444931e-05 1.14590111e-04 1.56369177e-04 1.83015800e-04
 1.85169512e-04 1.92600186e-04]",
CCN(c1ccccc1)c1c(c(ncn1)Nc1ccccc1C)N,"[8.59077190e-05 7.75669687e-05 1.37026174e-04 1.63344128e-04
 1.65152902e-04 1.19933291e-04 1.58615061e-04 1.38365314e-04
 2.38483572e-05 5.53892751e-05 1.60431329e-04 1.31835957e-04
 1.04945910e-04 9.82091151e-05 2.68807871e-05 1.65219215e-04
 3.00113406e-05 1.92779902e-04 1.36068717e-04 1.00504250e-04
 1.41349999e-04 1.98481386e-04 1.02755344e-04 2.23590678e-06]",
Cc1[nH]cnc1[C@H]1C(=NCN1C)c1ccccc1,"[1.6305661e-04 6.6217553e-06 1.0701675e-04 1.8724735e-04 7.4496500e-05
 5.9687689e-05 4.4145938e-05 4.6186520e-05 1.5736667e-04 9.9859826e-05
 9.3437782e-05 3.8021335e-05 9.8670294e-05 1.5494321e-04 7.4078082e-05
 1.2038287e-05 1.7865133e-04 9.2087626e-05]",
CCc1[nH+]c2c(c(n1)NCC[NH3+])CCC2,"[1.6584659e-04 9.1343842e-05 1.8338718e-04 1.6185595e-04 3.6685702e-05
 7.8834142e-05 5.6215563e-06 1.4879473e-04 1.8352174e-04 2.7526137e-05
 9.7853714e-05 1.3460319e-04 4.4688928e-05 1.1911545e-04 5.3109015e-05]",
Cc1nc(cs1)c1ncc(c(n1)[O-])C(=O)N(C)CCC[C@H]1CCCO1,"[2.56395324e-05 3.30210423e-05 1.06701642e-04 1.90814062e-05
 3.74307892e-05 7.00243618e-05 7.76152374e-05 1.54519832e-04
 3.06808361e-05 2.52147693e-05 9.23290499e-05 1.91077765e-04
 3.53628493e-05 5.95967977e-05 1.16356678e-04 5.87329087e-05
 1.12284710e-04 2.46439995e-05 4.81243005e-05 1.56338239e-04
 1.02725193e-04 1.13289614e-04 6.65242769e-05 1.05655738e-04
 1.17330361e-04]",
Cc1ccccc1NC(=O)c1cccn(c1=O)Cc1ccccc1,"[1.22184341e-04 2.59887456e-05 1.82771714e-06 5.52407109e-05
 1.84372315e-04 4.32243678e-06 1.67406557e-04 4.22843987e-05
 1.64286088e-04 9.38548146e-06 1.98699818e-05 1.18197946e-04
 1.58589784e-04 4.82811447e-05 6.89913868e-05 5.04682721e-05
 2.48836068e-06 2.04987391e-05 7.80264672e-05 8.37663611e-05
 1.28568616e-04 4.06606741e-05 1.90509018e-04 1.97327405e-04]",
C[C@@H](c1ccccn1)[N@H+](C)CC(=O)NCCc1c(cccc1F)F,"[1.7943254e-04 3.3484128e-05 1.9129121e-04 1.4637808e-04 1.6419298e-04
 6.6649751e-05 1.1937647e-04 5.7278397e-05 6.3699168e-05 4.4259559e-06
 6.3065236e-05 1.8914701e-05 5.3911695e-05 4.4031203e-05 1.2640339e-04
 1.1775544e-04 8.6008922e-06 1.5722508e-04 1.1630032e-04 7.2859744e-05
 1.3656626e-04 2.7154994e-05 1.8663162e-04 1.5201201e-04]",
COCc1nnc(s1)/N=C(\[O-])/COc1ccc(cc1Br)Br,"[1.8235895e-06 1.1782607e-05 4.3655946e-05 9.0469061e-05 3.3047818e-05
 1.3229634e-04 1.8868606e-04 8.9639841e-05 1.8956939e-04 1.7054634e-04
 1.4605444e-04 6.8790134e-05 2.9802020e-05 4.8021251e-05 1.1521167e-05
 1.3011576e-04 3.4101493e-05 1.4924242e-04 1.5969817e-04 1.7619289e-04
 1.9054186e-04]",
c1c(c2c([nH]1)c(=O)[nH]c(n2)N)[C@H]1[C@@H]([C@@H]([C@@H](O1)CO)O)O,"[1.37457959e-04 1.73861321e-04 8.75667756e-05 1.20327328e-04
 3.04531659e-05 5.43182432e-05 1.20281984e-04 1.05514118e-04
 7.95768719e-05 1.20995071e-04 1.88436068e-04 3.19118917e-05
 1.91089799e-04 4.57458882e-05 9.41951439e-05 4.48878345e-05
 1.87739191e-04 1.90650957e-04 1.74370405e-04 3.96800971e-07]",
c1cc(c(nc1)NCCO)F,"[9.8824676e-05 1.4593333e-04 1.4072220e-04 1.0056382e-04 5.4478958e-05
 4.7049503e-05 4.5091048e-05 2.4990803e-05 1.7848612e-04 1.5697903e-04
 1.4778864e-04]",
Cc1ccc(s1)C(=O)N1CCN(CC1)[C@H](C(C)C)C(=O)OC,"[1.0600751e-04 7.3121162e-05 1.6973198e-04 1.5073053e-04 9.3927243e-05
 1.3634510e-04 1.4819691e-04 4.6709865e-05 1.2785621e-05 1.6720225e-05
 8.5157561e-05 3.7581667e-05 1.3173072e-04 2.9163753e-05 7.2524366e-05
 1.9168475e-04 4.1329549e-05 2.8741044e-05 1.2087894e-04 9.3507915e-05
 1.1803017e-04 1.7338521e-04]",
CC(=O)N[C@@H](CSC[C@@H](C#N)C(=O)[O-])C(=O)[O-],"[3.9896811e-05 2.2439061e-05 1.5162837e-04 5.9556733e-05 1.6077202e-04
 1.8555684e-05 9.7762713e-05 1.0318388e-04 1.9931195e-04 4.7211019e-05
 1.2303915e-04 7.6103956e-05 1.1962151e-05 1.5416529e-04 4.6119625e-05
 1.5052471e-04 6.8397152e-05]",
CCCn1c(nnc1S[C@H](C)C(=O)NCCc1ccccc1C)[O-],"[7.5582771e-05 1.0842874e-04 1.3959104e-04 8.5952954e-05 1.2433169e-04
 1.5924744e-04 1.0022431e-04 9.7748220e-05 1.5006537e-04 1.0088500e-04
 1.5715908e-04 7.4930576e-05 8.2068545e-05 1.6961980e-04 1.7363893e-05
 1.7794526e-04 1.6098037e-04 1.6101301e-04 6.5775537e-05 6.8826099e-05
 2.6883101e-06 8.5730047e-05 8.3291998e-05 4.6498852e-05]",
CC(=O)N[C@@H]1CCCN(C1)C(=O)CSc1[nH+]ccn1C,"[1.08871616e-04 7.47516242e-05 3.77831711e-05 4.66475431e-05
 1.78300892e-04 1.02922080e-04 4.39351061e-05 2.64462324e-05
 9.95775990e-05 1.81694530e-04 1.08151471e-04 9.73159840e-05
 7.19064838e-06 1.22075799e-04 1.47051105e-04 2.47686366e-05
 9.20391612e-05 3.71653332e-05 6.34489843e-05 1.31257093e-05]",
CCCn1c(nn(c1=S)CN(C)Cc1cnn(c1)CC#C)C,"[1.88572245e-04 1.37843570e-04 9.22606159e-06 4.56037124e-05
 2.91979177e-05 1.32835587e-04 1.64105921e-04 1.81246578e-04
 3.70390117e-05 1.01589074e-04 1.04096398e-04 1.66485246e-04
 6.61785816e-05 5.78486579e-05 3.31490810e-05 4.41258126e-05
 6.59118377e-05 1.72090062e-04 1.31097564e-04 5.05177559e-05
 7.87878816e-05 3.83426959e-05]",
CCC(=O)Nc1cccc(c1)NC(=O)c1cc(cs1)C(=O)N,"[1.38142554e-04 1.12857291e-04 1.81987503e-04 1.43844038e-04
 8.99075822e-05 1.27887015e-05 1.68839135e-04 5.63141912e-05
 1.70118103e-04 1.40670854e-05 1.65401449e-04 1.18389682e-04
 1.18695949e-04 1.43165016e-04 1.40003802e-04 1.97759829e-04
 1.17859876e-04 1.03123435e-04 5.61596789e-05 1.57241768e-04
 5.90319105e-05 2.25259882e-05]",
C[C@@H](C(=O)NC(=O)N)N(C)Cc1ccc(o1)Br,"[4.3266005e-05 2.5314270e-05 1.2886157e-04 1.8369885e-04 1.9577339e-04
 7.5986121e-05 1.6534112e-04 1.5357856e-04 1.0879782e-04 1.1595766e-05
 8.4308949e-06 1.0445939e-04 1.6413473e-04 1.6499673e-04 5.9900256e-05
 6.0709081e-05 7.7482546e-05]",
CC(C)(C)[NH2+]C[C@@H](COCC[C@@]12C[C@H]3C[C@@H](C1)C[C@H](C3)C2)O,"[1.6951445e-04 1.9058731e-04 1.8644378e-04 1.3024505e-04 1.9848281e-04
 7.9929487e-05 8.3062827e-05 1.6937428e-04 1.4279020e-04 1.6893506e-05
 1.3814798e-04 1.9390961e-04 9.4223593e-05 7.1146482e-05 1.6899768e-04
 1.3275314e-04 1.5682029e-04 3.8657588e-05 3.2266107e-05 1.3150534e-04
 8.3279745e-05 1.1496864e-04]",
COCCC[C@]1(CCC[N@H+](C1)Cc1ccc(cc1)CC(=O)[O-])CO,"[5.1551728e-05 8.6899861e-05 1.8317915e-04 7.2839401e-05 3.7291691e-05
 1.1678919e-04 1.5827235e-04 3.1663083e-05 1.9470752e-04 1.6430659e-04
 3.5943973e-05 1.4874245e-04 1.7780592e-06 7.7617857e-05 1.2277724e-04
 2.6370399e-05 1.7317703e-04 8.4791982e-06 1.5849552e-04 3.6474423e-05
 1.1243421e-06 1.2921973e-04 1.4193737e-04 2.8088563e-05]",
Cc1c(c(sn1)N)C(=O)O[C@@H](C)C(=O)Nc1cc(ccc1Cl)[N+](=O)[O-],"[1.49228028e-04 3.31927367e-06 1.76330112e-04 6.01090978e-05
 8.11069622e-05 1.58355120e-04 1.73785884e-04 3.59283731e-05
 1.29796346e-04 3.54034528e-05 4.54729479e-06 8.70420336e-05
 1.86413788e-04 4.58281611e-05 3.40664701e-05 1.19556156e-04
 1.43244659e-04 6.47212291e-05 1.36979637e-04 1.15654489e-04
 8.53281381e-05 5.37743508e-05 2.42008464e-05 9.63693537e-07
 6.88369837e-05]",
CCCO[C@H]1CCC[N@@H+](CC1)Cc1ccc(cc1C)F,"[1.47953862e-04 1.03145605e-04 1.89916900e-04 8.87330752e-05
 1.17529504e-04 4.80321651e-05 4.91983628e-05 1.41834840e-04
 7.82393690e-05 8.05267555e-05 2.34994768e-05 6.23559681e-05
 1.28358995e-04 7.32663175e-05 1.20032724e-04 3.16426667e-05
 9.14573684e-05 6.70056907e-05 1.52827066e-04 4.93013476e-06]",
