SMILES,Atom_importance,Bond_importance
c1cc2c(c(c1)F)nc(n2C1CC1)c1ccc(cc1)n1cncn1,"[ 0.00534524  0.00768881  0.00518087  0.00370687  0.00449644  0.00756059
 -0.00048691 -0.00079606  0.00696186  0.00173611 -0.00077017 -0.00100526
 -0.00090847  0.00487911  0.01147169  0.00930223  0.00418453  0.00656768
  0.00730438  0.00213483  0.00721138 -0.00042872  0.0075744  -0.00010626]",
Cn1ccc(cc1=O)C(=O)N1CCC[C@H]1c1ccn[nH]1,"[-0.00055753  0.0007779   0.01155131  0.01580929  0.00722654  0.00844689
  0.0066992   0.00113044  0.00382557  0.00167942  0.00085149 -0.00177124
 -0.00304669 -0.00290399 -0.00046123  0.00727149  0.01287695  0.01233481
 -0.00057089  0.00379434]",
CC(C)(C)Nc1c(c(ncn1)N1CCN(CC1)CCO)[N+](=O)[O-],"[-0.002525   -0.00449977 -0.00132261 -0.00134403  0.00252562  0.00652938
  0.01182002  0.00795771 -0.00217393  0.01388882 -0.00087415  0.00116898
 -0.00295618 -0.00248062 -0.00086002 -0.00193581 -0.00216193 -0.00339632
 -0.00243274  0.00038043  0.00047398  0.00059897  0.00030678]",
C1COC[C@H]1C1CC(=O)CC(=O)C1,"[-0.00428248 -0.00298694 -0.0009651  -0.00409247 -0.0038138  -0.00152158
 -0.00456042  0.00702547  0.00152188 -0.00272228  0.00456141  0.00106209
 -0.00290198]",
C[C@@H](c1ccc(o1)C(=O)OC)N1CCN(CC1)CC#C,"[-0.00188653 -0.00228433  0.0088056   0.02020313  0.0238241   0.01203902
  0.00038991  0.00450911  0.0015589   0.00048439 -0.0013674  -0.00034248
 -0.00277298 -0.00430747 -0.00056662 -0.0023763  -0.00175054 -0.00323374
  0.00031557  0.00035032]",
Cc1cccc(c1)NCCCC(=O)N/N=C/c1cc(ccc1O)OC,"[-2.2250482e-04  3.6295210e-03  8.8187046e-03  7.8757275e-03
  8.5938331e-03  5.8605932e-03  5.0293566e-03  2.4238885e-03
 -1.8309494e-03 -1.3463995e-03 -1.6788850e-03  2.9226893e-03
  7.4542026e-05  3.2560569e-03 -4.1121442e-04  4.1026566e-03
  5.1053306e-03  8.7251291e-03  4.0609306e-03  8.8122953e-03
  1.0055186e-02  4.6770349e-03  1.5030958e-03  6.2025897e-04
 -3.0306005e-04]",
CCC[C@@](C)(CO)NC(=O)c1ccncc1F,"[-0.00173794 -0.00288909 -0.00410008 -0.00691846 -0.00278188 -0.00282379
  0.00062464  0.00223211  0.0061264   0.00118952  0.00802879  0.02053784
  0.01848603 -0.00023367  0.01336376  0.00852821 -0.00061222]",
CCNC(=O)N1CC[C@H](C1)NC(=O)NC[C@H]1C[C@@H]1c1ccccc1,"[-0.00129645 -0.00179683  0.00443996  0.00411257  0.00102638  0.00062995
 -0.00202555 -0.00321246 -0.0029276  -0.00251625  0.00567173  0.00364002
  0.00184592  0.0037229  -0.00232377 -0.00229361 -0.00230744 -0.00408763
  0.00717564  0.0125505   0.01355263  0.01253814  0.0095733   0.00746642]",
CC(=O)c1ccc(cc1)NC(=O)[C@H]1CCCN1C(=O)Cc1cccs1,"[-0.00060247  0.00244648  0.00136481  0.00571977  0.01155236  0.01375524
  0.00731596  0.01036844  0.01061635  0.00286711  0.00390638  0.00063099
 -0.00136294 -0.00220035 -0.00296956 -0.00298937  0.00032237  0.00311614
  0.00075517 -0.00199145  0.00486284  0.01030104  0.00927717  0.00911956
 -0.0011454 ]",
CN(C1CC1)C(=O)CS/C(=[NH+]/C[C@H]1CCCO1)/N,"[-0.00117715  0.00055951 -0.0007371  -0.00293189 -0.00262137  0.0039718
  0.00079044 -0.0019289  -0.0022339   0.00304876  0.00257001 -0.0015673
 -0.00148147 -0.00227115 -0.00249499 -0.00216822 -0.00057178  0.00093875]",
Cc1cccc(n1)[C@@H]1CN(CCO1)C1CCCC1,"[-0.00170337  0.00689398  0.00959348  0.01746139  0.01698414  0.00536129
 -0.00288028 -0.00529046 -0.00287294 -0.00191375 -0.00273809 -0.00319676
 -0.00146873 -0.00449996 -0.00363588 -0.00328891 -0.00331487 -0.0022167 ]",
CC(C)(C[N@H+](C)Cc1cccc(c1)OCCCOC)O,"[-0.00138794 -0.00300687 -0.00117932 -0.00254042 -0.00283936 -0.00201411
 -0.00226595  0.00785081  0.01844635  0.01708796  0.01526161  0.01123874
  0.00984932  0.00108876 -0.00300845 -0.00182863 -0.0020806  -0.00049537
 -0.00110124  0.00039501]",
C1=NC=C([C@@H]1F)F,"[ 0.01666521 -0.00350248  0.03119096  0.00776118 -0.01197423 -0.00165332
 -0.00303611]",
Cc1nnc(o1)CN(C(=O)[C@@H]1CC=CC1)C(C)(C)C,"[-0.00113522  0.01189662 -0.00204585 -0.00129916  0.00941666  0.00188662
 -0.00312242  0.00163225  0.00495652  0.00075921 -0.00259603 -0.00471429
  0.01083063  0.01051802 -0.00421321 -0.00457637 -0.00254728 -0.00150172
 -0.00109706]",
CCCO/N=C(\c1ccc(cc1)[N+](=O)[O-])/[C@@H]1C[C@H]1c1ccc(cc1)Cl,"[-0.00151317 -0.00177876 -0.00153433 -0.00010599 -0.0016945   0.00290037
  0.00558344  0.01281752  0.00925214  0.00476966  0.00666269  0.00846755
  0.00058633  0.00114806  0.00080598 -0.00374453 -0.0032698  -0.00203477
  0.00490636  0.00756873  0.01021611  0.00334586  0.00639664  0.00586848
  0.00067112]",
c1cc2ccc(nc2c(c1)F)c1nc(no1)CN1CCOCC1,"[ 0.00925567  0.01140108  0.00704139  0.00575518  0.01056448  0.00723913
 -0.00160329  0.00395686  0.00394489  0.00969398 -0.00069663  0.00778654
 -0.00176703  0.0055199  -0.00185839 -0.00043504 -0.00326324 -0.00209348
 -0.00372876 -0.00257202 -0.00075612 -0.00123813 -0.00202266]",
CCCCC[C@@H](/C=C\C=C\C=C/C=C\[C@H]([C@@H](CCCC(=O)[O-])O)O)O,"[-0.00154469 -0.00187299 -0.0024911  -0.00207442 -0.00261522 -0.00105095
  0.0069636   0.00610225  0.00775119  0.00633125  0.00816612  0.00796889
  0.00898738  0.00738592 -0.00226838 -0.00127435 -0.00220645 -0.00228028
 -0.00265697  0.00270445  0.00057403  0.00074383  0.00077169  0.00057632
  0.00032979]",
c1ccc(cc1)COC(=O)N1CCC[C@H]1C(=O)NCC(=O)[O-],"[ 0.01340989  0.01391757  0.01177759  0.00580335  0.00971224  0.01291018
 -0.0028304   0.00079487  0.00513611  0.00087929  0.0009139  -0.00375994
 -0.00286711 -0.00332323 -0.00202903  0.00558516  0.00093564  0.00258113
 -0.00232756  0.00400961  0.00034204  0.00049002]",
c1ccc(cc1)c1nnc(o1)COC(=O)c1ccc(cc1N)Cl,"[ 5.5691432e-03  6.6586304e-03  7.3808488e-03  4.8826705e-03
  4.3856138e-03  6.4054774e-03  5.8974130e-03 -4.4440261e-05
 -3.2972178e-04  5.0365464e-03  1.1339935e-03 -8.2358113e-04
  7.8789046e-04  2.4240017e-03  1.2744842e-03  5.3187953e-03
  8.2400236e-03  6.5384423e-03  4.2131152e-03  7.2707953e-03
  3.4871898e-03  7.9771009e-04  1.7417107e-04]",
COc1ccc(cc1)c1c(cn[nH]1)CNc1ccccc1,"[-8.2145393e-04  2.6407026e-04  4.7481833e-03  9.3636597e-03
  9.0937447e-03  4.4799019e-03  7.1361717e-03  6.6088447e-03
  4.7538537e-03  6.3720196e-03  9.6838903e-03 -2.8686508e-04
  3.2108296e-03 -2.4123408e-05  2.2400075e-03  4.3577421e-03
  8.0036661e-03  8.0477800e-03  8.0144536e-03  5.9956945e-03
  4.6261074e-03]",
c1cc(sc1)c1c(c[nH]n1)C[N@@H+](CCO)CCOCC(F)(F)F,"[ 0.0114118   0.01240537  0.00629513  0.00018956  0.01207167  0.00593763
  0.00937056  0.01453356  0.00592725 -0.00133244 -0.00194112 -0.00173084
 -0.00253096 -0.00232873  0.00046844 -0.00251591 -0.00283132 -0.00047746
 -0.00346447 -0.00423824 -0.00132182 -0.00143281 -0.00143752]",
CN(CC1CC1)C(=O)[C@H](CCC(=O)N)NC(=O)OCc1ccccc1,"[-0.0010827   0.00081485 -0.00256151 -0.00283244 -0.00279867 -0.00188738
  0.00370231  0.00116631 -0.00145412 -0.00205504 -0.00196337  0.002657
  0.00064888  0.00106596  0.00389329  0.0044756   0.00083758  0.00069965
 -0.00164131  0.00608571  0.01263687  0.01167232  0.01222509  0.00821676
  0.00663841]",
COC(=O)[C@@](CCC[NH3+])(C#C)N,"[-0.00146474 -0.00013986  0.00722094  0.00095577 -0.00549654 -0.00410596
 -0.00444867 -0.00397731 -0.00173451  0.00227176  0.00118139 -0.00037455]",
c1c(sc(n1)[C@@H]1CCCO1)C(=O)N1CC[C@H](CC1)CC(=O)N,"[ 0.01664803  0.00867603  0.00079825  0.00693895 -0.00087687 -0.00408268
 -0.00368707 -0.00278772 -0.00193648 -0.00093225  0.00431729  0.0014221
  0.00058788 -0.00221589 -0.00305756 -0.00225622 -0.00142152 -0.00186974
 -0.00219136  0.00365713  0.00047581  0.00085842]",
Cc1cc(nc([nH+]1)N)NC[C@@H]1CC[N@H+](C1)CCOC,"[-0.00063177  0.00618906  0.01568417  0.00960671 -0.00193516  0.00936365
  0.00367471  0.0005556   0.00414772 -0.00267039 -0.00407358 -0.00329454
 -0.00298536 -0.00313972 -0.0024288  -0.00316689 -0.00249153 -0.00126602
 -0.0012305 ]",
Cc1ccccc1[C@H](C)NC(=O)c1ccc2c(c1)NC(=O)CCS2,"[-0.00017907  0.003521    0.00728137  0.00819402  0.00864319  0.00799479
  0.00455147 -0.00143739 -0.00062509  0.00237741  0.00280779  0.00110347
  0.00500886  0.00991753  0.00768318  0.00555898  0.00645742  0.00587382
  0.00315117  0.00273883  0.0004951  -0.00135861 -0.00119845 -0.00092312]",
CCN(Cc1ccc([nH+]c1)N1CCCC1)C[C@@H](C)C(=O)OC,"[-0.00164452 -0.00228337 -0.0001996  -0.00303892  0.00817297  0.01164894
  0.0185225   0.01014495  0.00535174  0.01140568  0.00109232 -0.00249454
 -0.00376478 -0.00289669 -0.00127572 -0.00203148 -0.00191355 -0.00166934
  0.00337804  0.00067631 -0.0003613  -0.00117649]",
Cc1cc(c(c(c1)C)C(=O)NC[C@@H](c1ccsc1)OC)C,"[-0.0001346   0.00788134  0.01399541  0.00738426  0.00807505  0.00537994
  0.01080422 -0.00071073  0.00432966  0.00142665  0.00464628 -0.00229761
 -0.00143993  0.00810289  0.01356714  0.01348508 -0.00052226  0.00726067
 -0.00029778 -0.00122039 -0.00022944]",
COc1ccc(cc1OCc1ccccc1)[C@@H](C(F)(F)F)N,"[-1.2481385e-03  2.0258594e-05  6.7717950e-03  1.3015075e-02
  1.0723036e-02  4.7714440e-03  5.8980808e-03  4.7253426e-03
  6.7419454e-04 -2.4988065e-03  5.7337480e-03  1.1729543e-02
  1.2059456e-02  1.2708853e-02  9.8834066e-03  7.7874660e-03
 -2.0530589e-03 -3.5355408e-03 -1.2983477e-03 -1.4445672e-03
 -1.3140561e-03  2.9472788e-04]",
Cn1c2ccccc2nc(c1=O)/C=C\c1cccc(c1)F,"[-0.00028327  0.00191946  0.00423492  0.00879317  0.00881299  0.00840877
  0.00823748  0.00482256 -0.00020214  0.00479175  0.00533495  0.00133523
  0.00447454  0.0035425   0.00499205  0.00922527  0.00772767  0.00630163
  0.00319371  0.00516559  0.00026811]",
c1cc(nc(c1CO)F)N1CCCC1,"[ 0.01594175  0.02269765  0.01369347 -0.00259866  0.00878196  0.01032722
 -0.0037988   0.00076318 -0.00110873  0.00090821 -0.00547964 -0.00452816
 -0.00428255 -0.00236773]",
C[C@H](COc1ccc(c(c1)F)F)[NH2+]C[C@@H](C1CCOCC1)O,"[-0.00149377 -0.0037524  -0.00369694 -0.00036393  0.00660473  0.01624096
  0.01630006  0.00391422  0.0043113   0.01078342 -0.00068209 -0.00155566
 -0.00195843 -0.00234956 -0.00191057 -0.00307162 -0.00362231 -0.00280357
 -0.00087451 -0.00201779 -0.00210167 -0.00084953]",
CC(C)c1c(c(n(n1)C)Cl)C[NH2+]Cc1cn(nn1)c1ccccc1,"[-0.0020083  -0.00128236 -0.00093017  0.0030806   0.00657853  0.00798922
  0.00167433 -0.0011485  -0.00117529  0.00014149 -0.00300173 -0.00164931
 -0.00186038  0.00681423  0.01321531  0.00117319 -0.00147056 -0.00202244
  0.00502131  0.01084141  0.0087231   0.0081695   0.00512281  0.00562991]",
CO[C@@H]1CCC[C@H](C1)C(=O)N1CC[C@@](CC1)(c1cccnc1)O,"[-0.00098719 -0.00069823 -0.00228472 -0.00241957 -0.00197475 -0.00251987
 -0.00413625 -0.00225826  0.00386767  0.00025871  0.00097226 -0.00260697
 -0.00228319 -0.00348689 -0.00192652 -0.00173598  0.0081319   0.01437611
  0.01073173  0.01163609 -0.00054162  0.00571555  0.00069351]",
C[C@@H](CCCO)NC(=O)NCc1ccc(cc1)C(=O)N(C)C,"[-0.00193796 -0.00257268 -0.0027204  -0.00274159 -0.00281076  0.00086855
  0.00557423  0.00507644  0.00101856  0.00294606 -0.00272736  0.00498215
  0.01558682  0.02101495  0.00927116  0.01234521  0.01157929  0.00435523
  0.00112828  0.00081951 -0.00132004  0.00011716]",
CC(=CCC[C@@](C)(C=C)O)C,"[-3.5260729e-03  5.2306158e-03  1.4428856e-02 -4.6863286e-03
 -6.1051389e-03 -6.1713234e-03 -1.3264050e-03  1.9103482e-02
  8.4301475e-03  1.8225721e-05  6.6454994e-04]",
Cc1cc(c(n1C1CC1)C)C(=O)N1CCN(CC1)[C@@H]1CCC[C@@H]1O,"[-1.1418369e-03  8.4891254e-03  1.7129712e-02  7.2687445e-03
  6.7905495e-03  1.4863969e-03 -7.7785994e-04 -1.8275725e-03
 -1.1794653e-03 -6.9077004e-04  4.6280450e-03  1.1470618e-03
  1.0890223e-03 -1.6634039e-03 -2.2923646e-03 -9.7093522e-05
 -1.4650908e-03 -9.6295681e-04 -2.4678302e-03 -2.4429960e-03
 -1.6025630e-03 -1.7974153e-03 -2.3051007e-03 -1.2417333e-04]",
CCCc1c(cc(s1)C(=O)N(C)CCS(=O)(=O)CC)CC,"[-0.00140307 -0.00341888 -0.00292694  0.00716724  0.00921607  0.02468877
  0.01242378 -0.00097231  0.00603308  0.0013556   0.00126996 -0.00132374
 -0.00228955 -0.00268001 -0.00155719  0.00050825  0.00038876 -0.00216168
 -0.00109588 -0.00178889 -0.00106324]",
c1ccc(cc1)c1csc2c1[nH]c(c2)C(=O)NCCN1CCOCC1,"[ 8.1977332e-03  9.0913633e-03  9.2970319e-03  4.9759327e-03
  5.8218683e-03  7.6619936e-03  7.0208851e-03  1.0625918e-02
 -2.3288254e-04  4.9533006e-03  5.1199114e-03  4.3001240e-03
  7.7329637e-03  1.2799450e-02  3.2533915e-03  1.0971529e-03
  3.3941790e-03 -9.9797570e-04 -1.7274322e-03 -5.4362253e-04
 -1.1885465e-03 -1.6505881e-03 -2.6609559e-05 -1.0983794e-03
 -2.1079415e-03]",
Cc1ccccc1CN(CC=C)C(=O)[C@@H](c1ccccc1)N,"[-0.00015214  0.00433235  0.00844596  0.0071169   0.00975844  0.00879395
  0.0052647  -0.00166107  0.00063055 -0.00132139  0.00585122  0.00270915
  0.00402168  0.00096694  0.00061486  0.00512509  0.00976323  0.00935254
  0.00913548  0.00719642  0.00494974  0.00065178]",
CCCCC[C@]1(C[C@](OC1=O)(C)c1csc(n1)N)C(=O)OCC,"[-1.7753867e-03 -2.2228251e-03 -1.9728770e-03 -2.1764361e-03
 -2.0313871e-03 -7.0424718e-03 -2.9659641e-03 -6.7813564e-03
  2.0732830e-04  3.6370088e-03  8.2261808e-04 -1.4622140e-03
  8.0948211e-03  1.5157280e-02 -1.8615375e-04  8.6625768e-03
 -1.3323528e-03  5.9242186e-04  2.4480450e-03  5.6351768e-04
 -7.1911520e-05 -1.9743266e-03 -1.0465350e-03]",
C[C@](C[NH2+]Cc1cccc2c1cccc2)(c1ccsc1)O,"[-1.0017839e-03 -3.1544282e-03 -1.0737106e-03 -3.5560440e-04
 -8.8949071e-04  5.1596644e-03  1.0027642e-02  9.3874345e-03
  8.5502882e-03  5.2041486e-03  3.6653071e-03  5.6096101e-03
  8.5132252e-03  9.0151392e-03  6.0497001e-03  5.0886441e-03
  9.3325013e-03  7.9410160e-03  9.8301411e-05  5.5727679e-03
  6.1968318e-04]",
CCc1cc2c(nc(nc2s1)c1ccccc1)N[C@H](CC)CO,"[-6.0114171e-04 -9.8121143e-04  4.7018584e-03  1.2466131e-02
  6.9059785e-03  4.7562392e-03 -7.9083641e-04  4.6203947e-03
 -6.7034550e-04  5.4389103e-03 -2.6528488e-04  5.7247691e-03
  5.8352370e-03  9.0379510e-03  9.1174804e-03  7.5631225e-03
  7.3166615e-03  2.6001229e-03 -1.5790657e-03 -1.8021133e-03
 -5.5619620e-04 -1.2408788e-03 -6.2803207e-05]",
CCOCC[N@H+](Cc1ccc(o1)C(=O)OC)Cc1cc(cc(c1)F)F,"[-0.00178279 -0.00197937 -0.00105418 -0.0028212  -0.00336394 -0.00307575
 -0.00155606  0.00495456  0.01460421  0.01649147  0.00944537  0.0011268
  0.00440247  0.00104272  0.00070233 -0.00140822 -0.00215436  0.00840153
  0.01687717  0.00649661  0.01006121  0.00364558  0.00791338 -0.00012702
 -0.00039916]",
C/N=C(\N)/SCCOc1ccccc1,"[-0.00222005 -0.00209173  0.00426533  0.00186269 -0.00424048 -0.00534553
 -0.00490559  0.00107007  0.00853006  0.02140708  0.02051212  0.01865325
  0.01318395  0.00890904]",
c1csc(n1)C[N@@H+]1CCn2c(cc(n2)CCC(=O)N2CCOCC2)C1,"[ 0.01007251  0.00699449  0.00048286  0.0054254  -0.00146958 -0.00155598
 -0.00162502 -0.00272342 -0.00216945  0.00147352  0.00840267  0.01103555
  0.00626959 -0.00118998 -0.00214958 -0.00175976  0.0028529   0.00086676
  0.00047764 -0.00188947 -0.00194242 -0.00049233 -0.00114088 -0.00109162
 -0.00160797]",
c1ccc2cc3=[NH+][C@@H]([NH+]=c3cc2c1)c1cc(cc(c1)N)N,"[0.00697038 0.00653538 0.0086726  0.00391626 0.00759722 0.00554898
 0.00225266 0.001767   0.00279493 0.00596124 0.00777007 0.00446533
 0.0082248  0.00535224 0.01050379 0.00500663 0.00791797 0.00459903
 0.00505191 0.00131982 0.00121053]",
CC[C@](C)(CNC(=O)c1cc(on1)c1ccco1)N1CCOCC1,"[-0.00106631 -0.00229192 -0.00525017 -0.00116935 -0.00217195  0.00350237
  0.00386271  0.00148381  0.00821754  0.01809649  0.00984839  0.0013709
 -0.00156713  0.00637458  0.01570928  0.01469056  0.01122271  0.00132881
 -0.00187988 -0.002143   -0.00270081 -0.00069821 -0.00170362 -0.00163194]",
CCCCCC/N=C\1/N(CCS1)C(=O)c1cccc(n1)C,"[-1.33400119e-03 -2.16762000e-03 -2.62199249e-03 -2.33882945e-03
 -1.42477616e-03 -1.83428486e-03 -4.41682467e-04  4.38487018e-03
  2.86637398e-04 -2.88557215e-03 -2.40272749e-03 -1.50214275e-03
  3.53905465e-03  1.09650183e-03  9.40961763e-03  1.66428573e-02
  1.38543025e-02  8.63425806e-03  5.33818733e-03 -1.40772993e-03
  8.44458700e-05]",
c1ccc2c(c1)/C(=C/c1ccc(c(c1)Cl)O)/C(=O)O2,"[0.00601356 0.00763132 0.00574944 0.00459219 0.00615879 0.00926999
 0.00256037 0.00454493 0.00582606 0.01057938 0.00912714 0.0051873
 0.00496623 0.00544441 0.00049188 0.00230332 0.00377084 0.00119667
 0.00064329]",
CCOC(=O)CC[C@@H](C)NC(=O)NC[C@H](c1ccccc1F)O,"[-0.00136059 -0.00236702  0.00018564  0.00299654  0.00014859 -0.00250111
 -0.00266763 -0.00211646 -0.00158684  0.00502121  0.00303595  0.00065398
  0.00275302 -0.00234464 -0.00216177  0.00513478  0.01265759  0.01288802
  0.01177095  0.01044042  0.00492381 -0.00070492  0.00025712]",
c1cnccc1CNC(=O)NCCCC1CCCC1,"[ 0.01555992  0.01242853 -0.0008324   0.01212591  0.01435032  0.00793636
 -0.00202551  0.00587107  0.00537711  0.00093969  0.00459874 -0.00150123
 -0.00252721 -0.00309399 -0.0033448  -0.00263165 -0.0026453  -0.00302273
 -0.00226782]",
CC1(C[C@@]2(CCS1)[C@H](CC(=O)O2)C#N)C,"[-1.7498580e-03 -3.5625636e-03 -2.7474063e-03 -3.0397258e-03
 -3.4787222e-03 -2.5338521e-03 -1.0762690e-03 -1.4566967e-03
 -2.8003412e-03  6.3751116e-03  2.2137044e-03  5.3408678e-04
 -1.7666476e-04 -4.7786452e-05 -1.1811501e-03]",
c1c(cc(cc1OCC(F)(F)F)OCC(F)(F)F)C(=O)[O-],"[ 0.01312139  0.00768647  0.01000288  0.0062028   0.00737203  0.00466142
  0.00086303 -0.00378327 -0.00337613 -0.0011203  -0.00135956 -0.00150535
  0.00106431 -0.00330986 -0.003415   -0.00084645 -0.00117331 -0.00137848
  0.00285773  0.00082581 -0.00021692]",
C/C(=C/CON1C(=O)[C@H]2[C@H]3C=C[C@@H]([C@@H]2C1=O)O3)/Cl,"[-0.0012273   0.00210538  0.00755676 -0.00274072 -0.00185678  0.00171174
  0.00573052  0.00131956 -0.00138907 -0.0004057   0.01076023  0.01280312
 -0.0007464  -0.003196    0.00634343  0.00102909 -0.00170358  0.00010862]",
c1c(c(ncn1)Sc1nnc(o1)C[NH+]1CCCC1)Br,"[ 0.009254    0.00759928  0.00621268 -0.00207256  0.01219872 -0.00090115
 -0.00208059  0.00738103 -0.00175854 -0.00147706  0.00546402  0.0014736
 -0.00255827 -0.00173616 -0.0027329  -0.00296686 -0.00248759 -0.00232013
 -0.00111875]",
C[C@H](Cc1ccc(cc1)O)N(C)Cc1c[nH]nc1C(C)(C)C,"[-0.00178625 -0.00336254 -0.00248253  0.00492282  0.01046823  0.0134222
  0.00663428  0.00888106  0.00880851  0.00239122 -0.00094753 -0.00133338
 -0.00256531  0.0075933   0.01159908  0.00438678 -0.00183759  0.00646902
 -0.0024542  -0.00195723 -0.00115708 -0.00068458]",
CCC1=NO[C@H](C1)CNC(=O)c1ccc(nc1)n1cnnc1,"[-0.0015025  -0.00253452  0.00200044 -0.00312656  0.00069064 -0.00396987
 -0.00437871 -0.00340806  0.00404495  0.00384606  0.00062687  0.00881327
  0.01572048  0.0093487   0.0078388  -0.00191895  0.00873809  0.00478288
  0.01376479 -0.00182516 -0.00121737  0.00759451]",
c1cc(cc(c1)Br)[C@H](Cn1cnc(cc1=O)C1CCC1)O,"[ 0.01138544  0.01254691  0.0054415   0.00679568  0.00529951  0.00871235
 -0.00113919 -0.00229112 -0.00305308  0.00064495  0.01351401 -0.00170623
  0.00731734  0.01408507  0.00613899  0.00065303 -0.00285224 -0.00345985
 -0.00257841 -0.00190571  0.0001204 ]",
C[C@H]1CCC[C@H](C1)NC(=O)N(CCC(=O)N)Cc1ccccc1,"[-0.00209586 -0.00215455 -0.00293232 -0.00242114 -0.00327084 -0.00395034
 -0.00276348  0.00397108  0.00351165  0.00091609  0.00026223 -0.00266509
 -0.00258056  0.00384879  0.00092655  0.00078921 -0.0021619   0.00587093
  0.01267345  0.00659609  0.01339138  0.01028669  0.00650487]",
C[C@@H](c1cccc(c1F)Cl)[NH3+],"[-0.00164116 -0.00129481  0.01413521  0.02706928  0.0242709   0.01771061
  0.00814223  0.00968572 -0.00059496  0.00085604 -0.00185205]",
CC(C)CCc1nc(cs1)CN1C(=O)C(=O)N(C1=O)CC(C)C,"[-0.00152177 -0.00243642 -0.00139616 -0.00236865 -0.00241766  0.00644207
 -0.00141032  0.00655295  0.01560792  0.00069354 -0.00287123  0.00077897
  0.00515786  0.0009879   0.00382028  0.0006249   0.00023058  0.00450127
  0.00089511 -0.00246579 -0.00232125 -0.00106994 -0.00079538]",
c1cc(nnc1)NC[C@@H]1CN(CCO1)Cc1ccon1,"[ 0.01504815  0.01406087  0.00739853 -0.00032139 -0.00156133  0.01060074
  0.0047666  -0.00388078 -0.00544584 -0.00318244 -0.001881   -0.00332208
 -0.00315318 -0.00206537 -0.00271923  0.00679185  0.0131104   0.01480246
  0.00061217 -0.00122172]",
C[C@@H]1C(=O)N([C@]2(S1)c1ccccc1NC2=O)c1cccc(c1)Br,"[-0.00029821 -0.00184113  0.00287428  0.00118585  0.00081677 -0.0040078
 -0.0007685   0.00610268  0.00874756  0.00904702  0.00670364  0.00493989
  0.00610264  0.00237253  0.00295225  0.0005472   0.00478613  0.0115417
  0.00862504  0.00705525  0.00393996  0.00617588  0.00025095]",
c1ccc(c(c1)OC(=O)C1=NN([C@H](C1)C(=O)N)c1ccc(cc1)F)F,"[ 1.0175672e-02  9.5393332e-03  9.9481475e-03  4.7545326e-03
  5.9033851e-03  6.6383639e-03 -2.4780136e-05  4.4634542e-03
  9.4718125e-04  4.1157007e-03 -1.1558232e-03  7.9888641e-04
 -3.8507483e-03 -2.9019061e-03  3.7132634e-03  7.3356414e-04
  4.0836545e-04  5.1326812e-03  7.6865898e-03  5.3302473e-03
  3.8147017e-03  1.0216104e-02  8.1565008e-03 -9.9065818e-04
  1.6719718e-04]",
CC1(C(=O)N(C(=O)O1)CCCn1ccnc1)C,"[-0.00277636 -0.00732674  0.00581015  0.00078     0.00205588  0.00668065
  0.00063665 -0.00013512 -0.0039907  -0.00332037 -0.00421415  0.00353503
  0.01520314  0.02123391 -0.00014296  0.00766729 -0.00168509]",
c1csc2c1[C@H]1[C@@H](C2=O)N1C(=O)C(F)(F)F,"[ 1.7410077e-02  1.6684996e-02  2.2897977e-04  1.0000322e-02
  1.4581076e-02 -1.2355254e-03 -2.8051483e-03  6.0241125e-03
  1.4411556e-03  4.9056718e-05  5.7146843e-03  5.2092818e-04
 -3.3083435e-03 -7.2242285e-04 -1.8166522e-03 -2.0258920e-04]",
Cc1ccc(cc1)Cn1ccn(c(=O)c1=O)Cc1cccc(c1)Cl,"[-0.0006289   0.00282064  0.00636417  0.0069484   0.00320302  0.00546352
  0.00492589 -0.00098107  0.00086244  0.00763801  0.00699332  0.00065467
  0.00443275  0.00092013  0.00421566  0.00134078 -0.0004086   0.00357879
  0.00768211  0.00674479  0.00662455  0.00409916  0.00427064  0.00032176]",
CCOC(=O)C#CCc1ccccc1,"[-0.00288805 -0.00340522  0.00090884  0.00732443  0.00102421 -0.00308017
  0.00055973 -0.00467935  0.00864846  0.0135071   0.02362147  0.01972933
  0.01319676  0.01144581]",
COCCCN[C@H](c1ccccc1)C(=O)N,"[-0.00142022 -0.00217743 -0.00449665 -0.00485521 -0.00339472  0.00051667
 -0.00721119  0.00980748  0.01772398  0.01698038  0.01784036  0.01184364
  0.0108257   0.0026418   0.00171743  0.0009951 ]",
C[C@H](c1ccccn1)NC(=O)c1c2c([nH]n1)CCCC2,"[-0.0016559  -0.00346171  0.00859714  0.01208399  0.01308856  0.01631611
  0.00712046 -0.00129389  0.00388449  0.00560144  0.00115253  0.00980469
  0.01219578  0.01008884  0.0052571  -0.0022604  -0.00405852 -0.00369376
 -0.00278343 -0.00192571]",
CCCS(=O)(=O)[C@H](C)/C(=C(/C#N)\C(=O)c1ccsc1)/[O-],"[-0.00156649 -0.0022324  -0.00315627 -0.00340026  0.00082679  0.00066604
 -0.00411813 -0.00239414  0.00392794  0.00506025 -0.00044597 -0.00049671
  0.00490892  0.00138413  0.00909981  0.01995019  0.01423873  0.00042205
  0.0089862   0.00034676]",
